object_name,method,reconstruction_seed,trial_seed,placement_success,regrasp_success,conditional_regrasp_success,sequential_success,placement_margin_m,placement_tilt_deg,placement_tilt_limit_deg,predicted_grasp_width_m,actual_grasp_width_m,contact_error_m,antipodal_margin,failure_reason
005_tomato_soup_can,gt,0,5,True,True,True,True,0.033335679216745,3.708587241231295,34.12016742423359,0.06600885278723116,0.06601162958963565,0.0005339559022704338,0.999546028104395,success
005_tomato_soup_can,gt,0,6,True,True,True,True,0.033335679216745,5.005588511142475,34.12016742423359,0.06600885278723116,0.06592243178009025,0.00010463309001145504,0.998173429849371,success
005_tomato_soup_can,gt,0,7,True,True,True,True,0.03333567921674499,0.8247031988536317,34.12016742423359,0.06600885278723116,0.06575235389713673,0.0005178999091052077,0.9966999013214983,success
005_tomato_soup_can,gt,0,8,True,True,True,True,0.03333567921674501,6.338324132515143,34.12016742423361,0.06600885278723116,0.06609029983001641,0.0002574162074735197,0.9985027971495046,success
005_tomato_soup_can,gt,0,9,True,True,True,True,0.033335679216745004,0.8342992223775622,34.1201674242336,0.06600885278723116,0.06587652292841625,0.0002589263506110052,0.993490308726487,success
006_mustard_bottle,gt,0,0,True,True,True,True,0.011985851138713201,5.356529987558396,22.74405345409666,0.09241847243161207,0.09122261460970994,0.0021401841933530404,0.9612940219818435,success
006_mustard_bottle,gt,0,1,True,True,True,True,0.011985851138713208,6.5550519185488065,22.744053454096672,0.09241847243161207,0.09245674271837556,0.0005833974143092047,0.963999238318455,success
006_mustard_bottle,gt,0,2,True,True,True,True,0.01198585113871321,3.097800656689588,22.744053454096676,0.09241847243161207,0.09189086992807893,0.0011499882091259577,0.9696307390857165,success
006_mustard_bottle,gt,0,3,True,True,True,True,0.011985851138713205,1.1591849953711442,22.74405345409667,0.09241847243161207,0.09318313497945303,0.0023581656435799152,0.9573120043706091,success
006_mustard_bottle,gt,0,4,True,True,True,True,0.011985851138713196,3.7266023903895995,22.74405345409665,0.09241847243161207,0.091920951583674,0.000650972566913344,0.9758441010286756,success
006_mustard_bottle,gt,0,5,True,True,True,True,0.011985851138713205,3.708587241231295,22.74405345409667,0.09241847243161207,0.09262351691390043,0.00019097553399090837,0.9673235508836528,success
