planner,object,initial_pose_seed,planner_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
actnerf,green_Pepper,3,0,0.140625,0.13359375,21.296141449206115,35.493451207640554
actnerf,green_Pepper,3,1,0.265625,0.19765625,42.69532396616458,77.30818966601123
actnerf,green_Pepper,3,2,0.27734375,0.214453125,52.284991572496736,91.76649184090196
actnerf,green_Pepper,4,0,0.25390625,0.19921875,50.70407072632357,82.81603536314522
actnerf,green_Pepper,4,1,0.31640625,0.2171875,60.39695621031349,90.044107816454
actnerf,green_Pepper,4,2,0.3203125,0.194140625,70.06217018219812,96.63740456191937
actnerf,green_Pepper,5,0,0.3671875,0.23125,55.25695597495145,93.33741394616513
actnerf,green_Pepper,5,1,0.31640625,0.210546875,60.3497026660937,93.71898778956073
actnerf,green_Pepper,5,2,0.2734375,0.18828125,53.74407072539741,83.77580077454584
actnerf,green_Pepper,6,0,0.28125,0.15859375,57.0139389526699,97.57566677511069
actnerf,green_Pepper,6,1,0.41015625,0.243359375,59.39510996737164,96.2400460852705
actnerf,green_Pepper,6,2,0.34765625,0.237109375,48.243145331305556,85.65695311702562
actnerf,green_Pepper,7,0,0.33203125,0.1953125,70.06217018261034,96.6374045620568
actnerf,green_Pepper,7,1,0.3125,0.213671875,61.856035363214154,88.64646460840999
actnerf,green_Pepper,7,2,0.31640625,0.2,65.12590358760085,94.8826056955331
actnerf,green_Pepper,8,0,0.3203125,0.218359375,53.29295620986299,88.67865827642045
actnerf,green_Pepper,8,1,0.20703125,0.17890625,32.448106089394756,48.41729852237551
actnerf,green_Pepper,8,2,0.3984375,0.236328125,73.25608113493197,98.13814871718368
actnerf,green_Pepper,9,0,0.32421875,0.221875,60.40541654297097,94.35841935155209
actnerf,green_Pepper,9,1,0.32421875,0.221875,60.40541654297097,94.35841935155209
actnerf,green_Pepper,9,2,0.26171875,0.20546875,50.70407072797257,82.81603536355748
actnerf,green_Pepper,10,0,0.15234375,0.131640625,24.218192776179464,65.83610494180459
actnerf,green_Pepper,10,1,0.2109375,0.1734375,24.062000832165886,62.419479139202686
actnerf,green_Pepper,10,2,0.27734375,0.190234375,36.18992198524174,69.93812806194423
actnerf,green_Pepper,11,0,0.3828125,0.2234375,73.00800000010474,94.76342213121288
actnerf,green_Pepper,11,1,0.15625,0.12734375,24.21819277494271,65.83610494152975
actnerf,green_Pepper,11,2,0.2109375,0.1390625,33.93603521206377,67.31907593024003
actnerf,green_Pepper,12,0,0.35546875,0.22578125,65.88904622553812,97.41684310845805
actnerf,green_Pepper,12,1,0.265625,0.179296875,50.923263874000284,87.63744115867866
actnerf,green_Pepper,12,2,0.2890625,0.188671875,47.472062233434634,85.4116566537897
actnerf,green_Pepper,13,0,0.22265625,0.1515625,35.370157412245554,71.81107228188709
actnerf,green_Pepper,13,1,0.3203125,0.203515625,53.47557089095609,92.75051624975053
actnerf,green_Pepper,13,2,0.34765625,0.2015625,59.918170182673784,93.84492391061266
actnerf,green_Pepper,14,0,0.3828125,0.229296875,73.00800000010473,94.76342213121289
actnerf,green_Pepper,14,1,0.36328125,0.22578125,66.92800000030803,103.09866666646415
actnerf,green_Pepper,14,2,0.203125,0.136328125,34.10475591000634,61.05895400054133
er_gpis,Bowl,0,0,0.328125,0.223828125,63.5505648586129,96.29477390171205
er_gpis,Bowl,1,0,0.3046875,0.180859375,66.6811760116552,100.79807912810578
er_gpis,Bowl,2,0,0.328125,0.21328125,60.93571989303856,95.56986607780506
er_gpis,Bowl,3,0,0.140625,0.13359375,21.296141449206115,35.493451207640554
er_gpis,Bowl,4,0,0.32421875,0.19609375,66.68117601124294,100.79807912796836
er_gpis,Bowl,5,0,0.34375,0.209375,66.68117601124294,100.79807912783095
er_gpis,Bowl,6,0,0.33984375,0.219921875,54.75203536358818,79.64979156700844
er_gpis,Bowl,7,0,0.328125,0.223828125,54.75203536400043,88.64818577478354
er_gpis,Bowl,8,0,0.359375,0.220703125,55.25695597495144,93.33741394616513
er_gpis,Bowl,9,0,0.3203125,0.181640625,54.75203536400043,99.56632483054047
er_gpis,Bowl,10,0,0.390625,0.2328125,73.3570589910039,102.91637152735031
er_gpis,Bowl,11,0,0.31640625,0.203515625,65.12590358842537,94.8826056956705
er_gpis,Bowl,12,0,0.33203125,0.1859375,62.59020562417071,98.82265718448296
er_gpis,Bowl,13,0,0.203125,0.152734375,42.59210608850683,94.30938048321052
er_gpis,Bowl,14,0,0.33984375,0.20546875,67.37051334544506,96.05874543129046
er_gpis,Corner,0,0,0.3984375,0.231640625,77.74669995548577,98.13814871718367
er_gpis,Corner,1,0,0.34375,0.200390625,69.96800000020639,95.24110069651123
er_gpis,Corner,2,0,0.40234375,0.243359375,71.66252949560513,97.15942299152883
er_gpis,Corner,3,0,0.328125,0.22578125,61.856035362389626,88.64646460813515
er_gpis,Corner,4,0,0.3984375,0.228515625,74.58892084710241,101.18786601835174
er_gpis,Corner,5,0,0.40234375,0.240234375,73.35705899100388,102.91637152735031
er_gpis,Corner,6,0,0.26171875,0.207421875,50.70407072714807,82.8160353635575
er_gpis,Corner,7,0,0.3203125,0.219921875,64.8960353631125,85.32517890505501
er_gpis,Corner,8,0,0.265625,0.194921875,57.0139389518454,91.22739782423547
er_gpis,Corner,9,0,0.31640625,0.1671875,61.856035364038654,90.04410781672884
er_gpis,Corner,10,0,0.26953125,0.194921875,57.0139389518454,91.22739782409806
er_gpis,Corner,11,0,0.265625,0.18984375,57.01393895143315,91.22739782396064
er_gpis,Corner,12,0,0.3359375,0.216015625,63.991288603403994,92.99980453355924
er_gpis,Corner,13,0,0.3359375,0.219140625,65.12590358924987,94.88260569608275
er_gpis,Corner,14,0,0.37890625,0.2359375,71.9098460075829,93.33741394616511
er_gpis,Cross,0,0,0.3359375,0.200390625,66.6811760116552,100.79807912810578
er_gpis,Cross,1,0,0.328125,0.198828125,66.92800000030803,103.09866666646417
er_gpis,Cross,2,0,0.40234375,0.243359375,71.66252949560513,97.15942299152883
er_gpis,Cross,3,0,0.35546875,0.223828125,66.92800000030803,103.09866666646417
er_gpis,Cross,4,0,0.3515625,0.219140625,66.92800000030805,103.09866666646417
er_gpis,Cross,5,0,0.34375,0.209375,67.3705133450328,96.05874543101564
er_gpis,Cross,6,0,0.26171875,0.207421875,50.70407072714807,82.8160353635575
er_gpis,Cross,7,0,0.359375,0.215234375,66.92800000030803,103.09866666646417
er_gpis,Cross,8,0,0.38671875,0.23046875,73.35705899100388,102.91637152735031
er_gpis,Cross,9,0,0.2890625,0.208203125,53.94502577675187,88.55745020168548
er_gpis,Cross,10,0,0.33203125,0.201171875,66.6811760116552,100.79807912810578
er_gpis,Cross,11,0,0.19921875,0.169921875,42.59210608933134,74.70407072615295
er_gpis,Cross,12,0,0.33203125,0.203125,66.68117601083068,100.79807912796836
er_gpis,Cross,13,0,0.3359375,0.209765625,66.68117601124294,100.79807912810578
er_gpis,Cross,14,0,0.3984375,0.237109375,73.35705899100388,102.91637152735031
er_gpis,Cube,0,0,0.3359375,0.200390625,66.6811760116552,100.79807912810578
er_gpis,Cube,1,0,0.28125,0.194140625,58.816035363315805,91.60534512101442
er_gpis,Cube,2,0,0.29296875,0.218359375,53.94502577592736,88.55745020168548
er_gpis,Cube,3,0,0.30078125,0.198828125,60.93571989262631,95.56986607753022
er_gpis,Cube,4,0,0.31640625,0.21796875,61.856035364038654,88.64646460868481
er_gpis,Cube,5,0,0.40234375,0.240234375,73.35705899100388,102.91637152735031
er_gpis,Cube,6,0,0.31640625,0.223828125,58.816035363315805,91.60534512101442
er_gpis,Cube,7,0,0.2421875,0.192578125,50.70407072467454,82.81603536232072
er_gpis,Cube,8,0,0.38671875,0.23046875,73.35705899100388,102.91637152735031
er_gpis,Cube,9,0,0.40234375,0.23828125,73.35705899100388,102.91637152735031
er_gpis,Cube,10,0,0.390625,0.2328125,73.3570589910039,102.91637152735031
er_gpis,Cube,11,0,0.328125,0.19609375,67.37051334544506,96.05874543129048
er_gpis,Cube,12,0,0.31640625,0.20078125,60.935719891801796,95.56986607739282
er_gpis,Cube,13,0,0.34765625,0.2390625,64.89603536393699,85.32517890532982
er_gpis,Cube,14,0,0.3984375,0.237109375,73.35705899100388,102.91637152735031
er_gpis,Cylinder,0,0,0.375,0.223828125,71.66252949560513,97.15942299152881
er_gpis,Cylinder,1,0,0.328125,0.198828125,66.92800000030803,103.09866666646417
er_gpis,Cylinder,2,0,0.39453125,0.243359375,73.35705899100388,102.91637152735031
er_gpis,Cylinder,3,0,0.28125,0.20703125,53.94502577592736,88.55745020154808
er_gpis,Cylinder,4,0,0.37109375,0.2234375,71.66252949560514,97.15942299152883
er_gpis,Cylinder,5,0,0.40234375,0.240234375,73.35705899100388,102.91637152735031
er_gpis,Cylinder,6,0,0.32421875,0.226171875,61.856035364038654,88.64646460868484
er_gpis,Cylinder,7,0,0.296875,0.208984375,58.81603536455255,91.60534512128928
er_gpis,Cylinder,8,0,0.38671875,0.23046875,73.35705899100388,102.91637152735031
er_gpis,Cylinder,9,0,0.38671875,0.22890625,69.96800000020639,95.24110069651124
er_gpis,Cylinder,10,0,0.328125,0.2109375,65.12590358842537,94.8826056958079
er_gpis,Cylinder,11,0,0.328125,0.19609375,67.37051334544506,96.05874543129048
er_gpis,Cylinder,12,0,0.390625,0.233203125,73.35705899100388,102.91637152735031
er_gpis,Cylinder,13,0,0.3125,0.226171875,58.816035363315805,91.60534512101442
er_gpis,Cylinder,14,0,0.36328125,0.22578125,66.92800000030803,103.09866666646415
er_gpis,L_Shaped,0,0,0.3203125,0.205859375,65.12590358801313,94.88260569567049
er_gpis,L_Shaped,1,0,0.33203125,0.16953125,64.8960353631125,93.35076835484124
er_gpis,L_Shaped,2,0,0.21875,0.1890625,42.59210609056809,74.70407072780196
er_gpis,L_Shaped,3,0,0.3046875,0.21875,58.81603536414029,91.60534512128926
er_gpis,L_Shaped,4,0,0.25390625,0.19921875,50.70407072632357,82.81603536314522
er_gpis,L_Shaped,5,0,0.2109375,0.18203125,42.59210608809458,74.70407072450395
er_gpis,L_Shaped,6,0,0.265625,0.209375,53.744070727046434,78.62310573942545
er_gpis,L_Shaped,7,0,0.265625,0.194921875,53.94502577510283,88.55745020127321
er_gpis,L_Shaped,8,0,0.26171875,0.20546875,53.74407072622192,78.62310573901318
er_gpis,L_Shaped,9,0,0.34375,0.233203125,64.89603536393699,85.32517890532982
er_gpis,L_Shaped,10,0,0.39453125,0.231640625,74.58892084710241,97.66334080922095
er_gpis,L_Shaped,11,0,0.265625,0.18984375,57.01393895143315,91.22739782396064
er_gpis,L_Shaped,12,0,0.26953125,0.184375,53.744070724572886,83.77580077495811
er_gpis,L_Shaped,13,0,0.2734375,0.216796875,43.60007072463632,67.68972349113092
er_gpis,L_Shaped,14,0,0.2734375,0.183203125,48.76620554701995,83.8886075437655
er_gpis,Thin_Irregular,0,0,0.39453125,0.23046875,73.35705899100388,102.91637152735031
er_gpis,Thin_Irregular,1,0,0.25,0.180078125,53.945025775927355,88.55745020141066
er_gpis,Thin_Irregular,2,0,0.29296875,0.218359375,53.94502577592736,88.55745020168548
er_gpis,Thin_Irregular,3,0,0.33203125,0.201953125,70.06217018261036,96.63740456205679
er_gpis,Thin_Irregular,4,0,0.3671875,0.220703125,69.96800000020639,95.24110069651124
er_gpis,Thin_Irregular,5,0,0.40234375,0.240234375,73.35705899100388,102.91637152735031
er_gpis,Thin_Irregular,6,0,0.31640625,0.223828125,58.816035363315805,91.60534512101442
er_gpis,Thin_Irregular,7,0,0.3125,0.193359375,60.935719892626295,95.56986607753024
er_gpis,Thin_Irregular,8,0,0.3828125,0.226953125,69.96800000020639,95.24110069651123
er_gpis,Thin_Irregular,9,0,0.390625,0.230859375,71.66252949560513,97.15942299152881
er_gpis,Thin_Irregular,10,0,0.26953125,0.194921875,57.0139389518454,91.22739782409806
er_gpis,Thin_Irregular,11,0,0.37109375,0.221484375,70.20345034270447,97.15942299152883
er_gpis,Thin_Irregular,12,0,0.3984375,0.233203125,71.66252949560514,97.15942299152883
er_gpis,Thin_Irregular,13,0,0.3671875,0.231640625,66.92800000030803,103.09866666646415
er_gpis,Thin_Irregular,14,0,0.3984375,0.237109375,73.35705899100388,102.91637152735031
er_gpis,green_Pepper,0,0,0.3203125,0.199609375,60.93571989262631,95.56986607753024
er_gpis,green_Pepper,1,0,0.25,0.175390625,57.01393895143315,91.22739782396064
er_gpis,green_Pepper,2,0,0.33984375,0.224609375,63.99128860422849,92.99980453397148
er_gpis,green_Pepper,3,0,0.3046875,0.21875,58.81603536414029,91.60534512128926
er_gpis,green_Pepper,4,0,0.26171875,0.203125,53.74407072787092,78.62310573983768
er_gpis,green_Pepper,5,0,0.2109375,0.18203125,42.59210608809458,74.70407072450395
er_gpis,green_Pepper,6,0,0.28515625,0.209765625,53.94502577633962,88.55745020168548
er_gpis,green_Pepper,7,0,0.296875,0.208984375,58.81603536455255,91.60534512128928
er_gpis,green_Pepper,8,0,0.265625,0.182421875,53.74407072622191,83.77580077537034
er_gpis,green_Pepper,9,0,0.328125,0.212109375,65.12590358924987,94.88260569594533
er_gpis,green_Pepper,10,0,0.28515625,0.206640625,53.94502577592736,88.55745020154804
er_gpis,green_Pepper,11,0,0.328125,0.19609375,70.06217018261036,96.63740456205679
er_gpis,green_Pepper,12,0,0.2265625,0.180078125,45.51415741053309,87.098517668746
er_gpis,green_Pepper,13,0,0.38671875,0.2390625,73.35705899100388,102.91637152735031
er_gpis,green_Pepper,14,0,0.3203125,0.223046875,61.85603536280189,88.64646460827257
fixed,Bowl,0,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,Bowl,1,0,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,Bowl,2,0,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,Bowl,3,0,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,Bowl,4,0,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,Bowl,5,0,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,Bowl,6,0,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,Bowl,7,0,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,Bowl,8,0,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,Bowl,9,0,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,Bowl,10,0,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,Bowl,11,0,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,Bowl,12,0,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,Bowl,13,0,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,Bowl,14,0,0.26953125,0.15546875,42.69532396657684,80.01838581756734
fixed,Corner,0,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,Corner,1,0,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,Corner,2,0,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,Corner,3,0,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,Corner,4,0,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,Corner,5,0,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,Corner,6,0,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,Corner,7,0,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,Corner,8,0,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,Corner,9,0,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,Corner,10,0,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,Corner,11,0,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,Corner,12,0,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,Corner,13,0,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,Corner,14,0,0.26953125,0.15546875,42.69532396657684,80.01838581756734
fixed,Cross,0,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,Cross,1,0,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,Cross,2,0,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,Cross,3,0,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,Cross,4,0,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,Cross,5,0,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,Cross,6,0,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,Cross,7,0,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,Cross,8,0,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,Cross,9,0,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,Cross,10,0,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,Cross,11,0,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,Cross,12,0,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,Cross,13,0,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,Cross,14,0,0.26953125,0.15546875,42.69532396657684,80.01838581756734
fixed,Cube,0,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,Cube,1,0,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,Cube,2,0,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,Cube,3,0,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,Cube,4,0,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,Cube,5,0,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,Cube,6,0,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,Cube,7,0,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,Cube,8,0,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,Cube,9,0,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,Cube,10,0,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,Cube,11,0,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,Cube,12,0,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,Cube,13,0,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,Cube,14,0,0.26953125,0.15546875,42.69532396657684,80.01838581756734
fixed,Cylinder,0,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,Cylinder,1,0,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,Cylinder,2,0,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,Cylinder,3,0,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,Cylinder,4,0,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,Cylinder,5,0,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,Cylinder,6,0,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,Cylinder,7,0,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,Cylinder,8,0,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,Cylinder,9,0,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,Cylinder,10,0,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,Cylinder,11,0,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,Cylinder,12,0,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,Cylinder,13,0,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,Cylinder,14,0,0.26953125,0.15546875,42.69532396657684,80.01838581756734
fixed,L_Shaped,0,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,L_Shaped,1,0,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,L_Shaped,2,0,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,L_Shaped,3,0,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,L_Shaped,4,0,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,L_Shaped,5,0,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,L_Shaped,6,0,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,L_Shaped,7,0,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,L_Shaped,8,0,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,L_Shaped,9,0,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,L_Shaped,10,0,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,L_Shaped,11,0,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,L_Shaped,12,0,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,L_Shaped,13,0,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,L_Shaped,14,0,0.26953125,0.15546875,42.69532396657684,80.01838581756734
fixed,Thin_Irregular,0,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,Thin_Irregular,1,0,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,Thin_Irregular,2,0,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,Thin_Irregular,3,0,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,Thin_Irregular,4,0,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,Thin_Irregular,5,0,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,Thin_Irregular,6,0,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,Thin_Irregular,7,0,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,Thin_Irregular,8,0,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,Thin_Irregular,9,0,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,Thin_Irregular,10,0,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,Thin_Irregular,11,0,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,Thin_Irregular,12,0,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,Thin_Irregular,13,0,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,Thin_Irregular,14,0,0.26953125,0.15546875,42.69532396657684,80.01838581756734
fixed,green_Pepper,0,0,0.25,0.144921875,42.69532396740134,80.01838581784219
fixed,green_Pepper,1,0,0.25390625,0.1453125,42.69532396616459,80.0183858174299
fixed,green_Pepper,2,0,0.2578125,0.153125,42.69532396781359,80.01838581784219
fixed,green_Pepper,3,0,0.265625,0.15703125,42.69532396616458,80.01838581729248
fixed,green_Pepper,4,0,0.2578125,0.149609375,42.69532396657684,80.01838581742992
fixed,green_Pepper,5,0,0.26171875,0.154296875,42.695323966989086,80.01838581742992
fixed,green_Pepper,6,0,0.2734375,0.159375,42.695323967401336,80.01838581770475
fixed,green_Pepper,7,0,0.26171875,0.15,42.695323967401336,80.01838581770474
fixed,green_Pepper,8,0,0.26953125,0.15546875,42.695323966989086,80.01838581770474
fixed,green_Pepper,9,0,0.26171875,0.15,42.695323967813586,80.01838581770474
fixed,green_Pepper,10,0,0.265625,0.15390625,42.695323967401336,80.01838581770475
fixed,green_Pepper,11,0,0.25390625,0.141015625,42.69532396657684,80.01838581742992
fixed,green_Pepper,12,0,0.26953125,0.159375,42.695323966164594,80.01838581742992
fixed,green_Pepper,13,0,0.26953125,0.1625,42.69532396657684,80.0183858174299
fixed,green_Pepper,14,0,0.26953125,0.15546875,42.69532396657684,80.01838581756734
pb_nbv,Bowl,0,0,0.3125,0.212890625,60.396956211137976,90.04410781672884
pb_nbv,Bowl,1,0,0.18359375,0.0828125,30.9890269364941,48.417298522375525
pb_nbv,Bowl,2,0,0.26953125,0.208984375,39.10945190655606,72.80767072331695
pb_nbv,Bowl,3,0,0.140625,0.10546875,11.15214145174309,33.45607072552425
pb_nbv,Bowl,4,0,0.12890625,0.09765625,11.152141451743088,33.45607072593651
pb_nbv,Bowl,5,0,0.1328125,0.1015625,21.296141451679652,63.88807072574621
pb_nbv,Bowl,6,0,0.0703125,0.0703125,0.00017681979951085814,0.00017681979951085811
pb_nbv,Bowl,7,0,0.12890625,0.11015625,11.152141452567603,29.738749180718578
pb_nbv,Bowl,8,0,0.12890625,0.12265625,11.152141450918576,18.586784542453795
pb_nbv,Bowl,9,0,0.15234375,0.1171875,13.669488657331033,35.13430219632848
pb_nbv,Bowl,10,0,0.0625,0.0625,0.00017681979951085814,0.00017681979951085811
pb_nbv,Bowl,11,0,0.0546875,0.0546875,0.00017681567702039882,0.00017681567702039882
pb_nbv,Bowl,12,0,0.2890625,0.188671875,47.472062233434634,85.4116566537897
pb_nbv,Bowl,13,0,0.203125,0.165234375,22.304106091107183,45.126789924046186
pb_nbv,Bowl,14,0,0.328125,0.221484375,50.26141654303439,91.63078240925456
pb_nbv,Corner,0,0,0.05859375,0.05859375,0.00017681567702039882,0.00017681773827764297
pb_nbv,Corner,1,0,0.18359375,0.0828125,30.9890269364941,48.417298522375525
pb_nbv,Corner,2,0,0.13671875,0.090234375,21.296141453740937,56.78941584790319
pb_nbv,Corner,3,0,0.1484375,0.115625,13.669488656094265,35.13430219550396
pb_nbv,Corner,4,0,0.33984375,0.19921875,54.75203536317592,85.50677779859178
pb_nbv,Corner,5,0,0.25390625,0.126953125,50.70407072714808,82.81603536355746
pb_nbv,Corner,6,0,0.0703125,0.0703125,0.00017681979951085814,0.00017681979951085811
pb_nbv,Corner,7,0,0.26171875,0.175,32.5513239687015,68.90914785375168
pb_nbv,Corner,8,0,0.33984375,0.1765625,62.09148570571224,96.29477390171206
pb_nbv,Corner,9,0,0.13671875,0.1015625,11.1521414542166,33.45607072717328
pb_nbv,Corner,10,0,0.1953125,0.1421875,28.593108099262356,65.371381823881
pb_nbv,Corner,11,0,0.125,0.08984375,21.29614145085515,63.88807072533397
pb_nbv,Corner,12,0,0.1953125,0.168359375,30.98902693773084,58.56129852396109
pb_nbv,Corner,13,0,0.19921875,0.13671875,21.399359330161932,56.92703968354343
pb_nbv,Corner,14,0,0.28125,0.172265625,52.28499157332126,93.0728368451887
pb_nbv,Cross,0,0,0.05859375,0.05859375,0.00017681567702039882,0.00017681773827764297
pb_nbv,Cross,1,0,0.125,0.091796875,21.296141454153176,63.888070727395224
pb_nbv,Cross,2,0,0.34765625,0.239453125,64.89603536393699,85.32517890532985
pb_nbv,Cross,3,0,0.1328125,0.0890625,11.152141451743088,29.738749180031483
pb_nbv,Cross,4,0,0.12890625,0.09765625,11.152141451743088,33.45607072593651
pb_nbv,Cross,5,0,0.265625,0.19375,43.60007072587309,72.64508619596658
pb_nbv,Cross,6,0,0.265625,0.1296875,42.140991575033674,76.54609589045768
pb_nbv,Cross,7,0,0.20703125,0.121875,22.304106089045924,63.19471381746954
pb_nbv,Cross,8,0,0.12890625,0.12265625,11.152141450918576,18.586784542453795
pb_nbv,Cross,9,0,0.3671875,0.221484375,61.63621548831213,94.76342213121292
pb_nbv,Cross,10,0,0.1328125,0.08359375,11.152141455865598,29.738749182642405
pb_nbv,Cross,11,0,0.11328125,0.072265625,21.29614145250418,56.789415847216105
pb_nbv,Cross,12,0,0.1953125,0.091796875,32.44810608939476,58.561298522312086
pb_nbv,Cross,13,0,0.140625,0.133984375,11.152141455865596,18.58678454657631
pb_nbv,Cross,14,0,0.3125,0.220703125,58.81603536414029,91.60534512128926
pb_nbv,Cube,0,0,0.15234375,0.11015625,24.218192776179464,65.83610494152977
pb_nbv,Cube,1,0,0.2421875,0.173046875,53.744070727046406,89.43424012815909
pb_nbv,Cube,2,0,0.13671875,0.076953125,11.15214145421661,18.586784545202168
pb_nbv,Cube,3,0,0.0703125,0.0703125,0.00017681361573912503,0.00017681361573912505
pb_nbv,Cube,4,0,0.25390625,0.15703125,32.55132396664025,57.409000160352235
pb_nbv,Cube,5,0,0.2109375,0.18046875,33.91107825852038,69.86449356686704
