level,variant,object,initial_pose_seed,score_map_correlation,action_flip,top_direction_deviation_deg,oracle_regret
severe,ray_gpis_pointwise,green_Pepper,19,0.25395163366903173,0.0,16.27897792494542,0.0
severe,ray_gpis_pointwise,green_Pepper,20,0.12578865300984204,0.05,16.529605122785124,0.000346029979840462
severe,ray_gpis_pointwise,green_Pepper,21,0.10006190632867931,0.5,55.70026683323768,0.003403926156228476
severe,ray_gpis_pointwise,green_Pepper,22,0.17507335059510185,0.0,16.513319242045036,0.0
severe,ray_gpis_pointwise,L_Shaped,15,0.01649369134813458,0.65,49.00621104475975,9.762198990295178e-05
severe,ray_gpis_pointwise,L_Shaped,16,0.0355422794117647,0.85,50.26787830376303,0.0032752478212022982
severe,ray_gpis_pointwise,L_Shaped,17,0.03839494163424124,0.4,57.7500267853628,0.0031129182989715954
severe,ray_gpis_pointwise,L_Shaped,18,0.06416982674109635,0.2,50.36168006379086,0.0006829427683672673
severe,ray_gpis_pointwise,L_Shaped,19,0.03304063429846646,0.6,75.61597138348753,0.0008524436312518868
severe,ray_gpis_pointwise,L_Shaped,20,0.2929982573367629,0.15,10.148347633405105,0.001512148513036382
severe,ray_gpis_pointwise,L_Shaped,21,0.026164936700253338,0.75,70.94769852384914,0.006748032031920176
severe,ray_gpis_pointwise,L_Shaped,22,0.07736358387811018,0.4,29.89198623964835,0.0018421762197004588
severe,ray_gpis_pointwise,Cross,15,0.4500184036614917,0.0,13.622901395449924,0.0
severe,ray_gpis_pointwise,Cross,16,0.3427874299038681,0.4,11.982635578100169,0.009958183629026608
severe,ray_gpis_pointwise,Cross,17,0.46691598477912555,0.0,13.644919711149242,0.0
severe,ray_gpis_pointwise,Cross,18,0.07604686427100023,0.45,32.56472327407792,0.002774725421136148
severe,ray_gpis_pointwise,Cross,19,0.42338353313115124,0.0,23.59272013219405,0.0
severe,ray_gpis_pointwise,Cross,20,0.271817084007613,0.15,25.167829293358054,0.00928857364685573
severe,ray_gpis_pointwise,Cross,21,0.07325807536049438,0.65,55.37892599569369,0.0018825078917942939
severe,ray_gpis_pointwise,Cross,22,0.3447332413023575,0.0,31.940365118103166,0.0
severe,ray_gpis_pointwise,Corner,15,-0.0008023503662165261,0.35,57.59356453991178,0.0036532115335900115
severe,ray_gpis_pointwise,Corner,16,-0.006928895342183566,0.7,81.34639018051593,0.0008043356628163357
severe,ray_gpis_pointwise,Corner,17,0.35271131089634444,0.0,9.07923870857958,0.0
severe,ray_gpis_pointwise,Corner,18,0.5467204308766307,0.35,6.2470168235909265,0.016977230600380883
severe,ray_gpis_pointwise,Corner,19,0.5628364971961546,0.8,13.779184908217976,0.026806359164678596
severe,ray_gpis_pointwise,Corner,20,0.3239652237354085,0.45,20.086316434725013,0.019759624171948337
severe,ray_gpis_pointwise,Corner,21,0.007028925383382923,0.35,63.27452275614671,0.00017267441654645889
severe,ray_gpis_pointwise,Corner,22,0.3261843027580682,0.0,5.786454203671585,0.0
severe,ray_gpis_pointwise,Bowl,15,0.5697095710608611,0.0,10.92029070161945,0.06712270394539113
severe,ray_gpis_pointwise,Bowl,16,0.4796630736438544,0.25,18.402515543726278,0.00797822339678203
severe,ray_gpis_pointwise,Bowl,17,0.5579555175669488,0.0,7.681101754068986,0.06703065503606931
severe,ray_gpis_pointwise,Bowl,18,0.5445337534332799,0.25,9.159099327184236,0.17675693928672953
severe,ray_gpis_pointwise,Bowl,19,0.5216446126115815,0.0,12.69996535873624,0.07242123661723165
severe,ray_gpis_pointwise,Bowl,20,0.5241497625314715,0.0,10.666823069968322,0.0295867784427557
severe,ray_gpis_pointwise,Bowl,21,0.4758979815175096,0.0,11.234101991849938,0.011432862101496521
severe,ray_gpis_pointwise,Bowl,22,0.593403024147402,0.0,15.185903464227883,0.032325721594081425
severe,ray_gpis_pointwise,Thin_Irregular,15,0.07514573558022429,0.3,39.89612887319941,0.008211243885651203
severe,ray_gpis_pointwise,Thin_Irregular,16,0.025781536106660556,0.6,90.85632888029052,0.0007814577877798823
severe,ray_gpis_pointwise,Thin_Irregular,17,0.573160369935912,0.0,14.27768068477505,0.0
severe,ray_gpis_pointwise,Thin_Irregular,18,0.489162386987869,0.6,10.895267511774875,0.05203116283600191
severe,ray_gpis_pointwise,Thin_Irregular,19,0.055092395032958486,0.8,91.05745060243827,0.007577116992768279
severe,ray_gpis_pointwise,Thin_Irregular,20,0.42559474422064536,0.0,8.849618640715104,0.0
severe,ray_gpis_pointwise,Thin_Irregular,21,0.43781593327992674,0.0,17.41559603167365,0.020635330472025815
severe,ray_gpis_pointwise,Thin_Irregular,22,0.35796885728999767,0.2,41.05877469209834,0.02004482232299043
severe,ray_gpis,Cube,15,0.5818238941977567,0.15,6.239689354260564,0.02966464864348902
severe,ray_gpis,Cube,16,0.14234693474972587,0.45,89.78932670312749,1.0011009084442968e-05
severe,ray_gpis,Cube,17,0.1620210574502174,0.7,71.22270268824293,0.00011046815902761576
severe,ray_gpis,Cube,18,0.7417445964735121,0.0,9.53781432744154,0.0
severe,ray_gpis,Cube,19,0.7359765594122459,0.05,9.906771665905724,0.0010403657050884808
severe,ray_gpis,Cube,20,0.02095241327184854,0.55,76.11021898647084,6.757093123367919e-05
severe,ray_gpis,Cube,21,0.805087985510246,0.0,7.728587689588279,0.0
severe,ray_gpis,Cube,22,0.6016849948870793,0.0,5.293464645918981,0.06795957710602432
severe,ray_gpis,Cylinder,15,-0.015580581940947583,0.65,92.53014103177753,0.0007716977350170351
severe,ray_gpis,Cylinder,16,0.6373765092126343,0.05,16.382285327393173,0.004275201300431774
severe,ray_gpis,Cylinder,17,0.8071221603913938,0.0,8.712164069012092,0.0
severe,ray_gpis,Cylinder,18,0.41253132867933157,0.9,51.522915873236435,0.0023758583006706414
severe,ray_gpis,Cylinder,19,0.7775692266717665,0.0,5.704293425541778,0.0
severe,ray_gpis,Cylinder,20,0.2446019898718242,0.3,46.66762031602126,0.0029943557699113445
severe,ray_gpis,Cylinder,21,0.3026660863174018,0.35,22.676963946569295,0.0
severe,ray_gpis,Cylinder,22,0.4540844586861982,0.0,37.83690263513566,0.0
severe,ray_gpis,green_Pepper,15,0.7290590667200731,0.0,8.531839153605448,0.0
severe,ray_gpis,green_Pepper,16,0.4567296220531013,0.0,15.52462897767192,0.0
severe,ray_gpis,green_Pepper,17,0.7133264906157015,0.0,8.033718615553232,0.0
severe,ray_gpis,green_Pepper,18,0.5340312514787365,0.2,18.55894258556335,0.0019920228608721223
severe,ray_gpis,green_Pepper,19,0.5445226757215902,0.0,18.64332848870741,0.0
severe,ray_gpis,green_Pepper,20,0.4579381591766644,0.05,18.003193527468778,0.000346029979840462
severe,ray_gpis,green_Pepper,21,0.31661607489127175,0.65,41.97526001085614,0.002482120796961501
severe,ray_gpis,green_Pepper,22,0.4953619349620914,0.0,14.471389552914136,0.0
severe,ray_gpis,L_Shaped,15,0.09721532468080943,0.4,89.69056890641217,0.00014520347266417933
severe,ray_gpis,L_Shaped,16,0.14958087373421275,0.4,58.741562456763425,0.0025705788768824013
severe,ray_gpis,L_Shaped,17,0.12697485122453647,0.75,101.47465605234156,0.0036790814823939367
severe,ray_gpis,L_Shaped,18,0.2799848565311575,0.2,47.53722972371149,0.0006829427683672673
severe,ray_gpis,L_Shaped,19,0.12601671578164336,0.6,80.69244453737574,0.0008524436312518868
severe,ray_gpis,L_Shaped,20,0.5138120173955353,0.05,9.162268940707346,0.0005040495043454607
severe,ray_gpis,L_Shaped,21,0.11228824530785078,0.6,75.55623287765823,0.008744955695362489
severe,ray_gpis,L_Shaped,22,0.379332119764248,0.2,21.697848314584636,1.3334222281491392e-05
severe,ray_gpis,Cross,15,0.722199301899748,0.0,9.665605867109196,0.0
severe,ray_gpis,Cross,16,0.6070460202563515,0.3,12.439747357688313,0.007468637721769955
severe,ray_gpis,Cross,17,0.7453247668230716,0.0,9.171543680765383,0.0
severe,ray_gpis,Cross,18,0.2505341611352712,1.0,93.80892134982639,0.002158119771994782
severe,ray_gpis,Cross,19,0.7705435668917371,0.0,19.19618134130556,0.0
severe,ray_gpis,Cross,20,0.621429889562829,0.1,23.513663144697272,0.006192382431237153
severe,ray_gpis,Cross,21,0.23092732845223257,0.5,44.31633153094315,0.0021028762780131104
severe,ray_gpis,Cross,22,0.7099368777180132,0.0,33.1734948850505,0.0
severe,ray_gpis,Corner,15,0.11202924772931717,0.8,73.723239877573,0.002647604522776392
severe,ray_gpis,Corner,16,-0.0023573585530433537,0.75,97.42472603290454,0.0007833569001114594
severe,ray_gpis,Corner,17,0.603319945925841,0.0,9.160262977920382,0.0
severe,ray_gpis,Corner,18,0.8260161078049896,0.2,3.8123495144046773,0.020895053046622626
severe,ray_gpis,Corner,19,0.8611103799496451,0.7,11.465003737259924,0.024873240287789877
severe,ray_gpis,Corner,20,0.6656081197070267,0.45,19.763552464183746,0.019759624171948337
severe,ray_gpis,Corner,21,0.055917186427100016,0.6,84.59434696036054,0.0001434747337276665
severe,ray_gpis,Corner,22,0.6430593966548418,0.0,14.64632442624071,0.0
severe,ray_gpis,Bowl,15,0.7912427758068207,0.0,10.596872277628442,0.06712270394539113
severe,ray_gpis,Bowl,16,0.6527863212405582,0.2,16.46714458158688,0.007765675463630939
severe,ray_gpis,Bowl,17,0.7918353384641794,0.0,9.16250060140632,0.06703065503606931
severe,ray_gpis,Bowl,18,0.7499641139489747,0.3,9.056484117589838,0.1789421102775164
severe,ray_gpis,Bowl,19,0.7281076905470357,0.0,11.220713579272848,0.07242123661723165
severe,ray_gpis,Bowl,20,0.7575000996903194,0.0,12.367443539868015,0.0295867784427557
severe,ray_gpis,Bowl,21,0.7157457012474249,0.0,9.865589473466285,0.011432862101496521
severe,ray_gpis,Bowl,22,0.7983024934195466,0.0,17.20311160667637,0.032325721594081425
severe,ray_gpis,Thin_Irregular,15,0.22000207659565013,0.3,38.912479078825704,0.009295125522057357
severe,ray_gpis,Thin_Irregular,16,0.15849046549553675,0.6,89.73405306636876,0.0008317726126144453
severe,ray_gpis,Thin_Irregular,17,0.7957904769398031,0.0,11.08403116301275,0.0
severe,ray_gpis,Thin_Irregular,18,0.7471862125200273,0.4,7.0189278931729095,0.05203116283600191
severe,ray_gpis,Thin_Irregular,19,0.21917472810129784,0.4,53.04730804873243,0.004182376938960919
severe,ray_gpis,Thin_Irregular,20,0.7569546091783016,0.0,4.873418404465484,0.0
severe,ray_gpis,Thin_Irregular,21,0.6906053301670861,0.0,29.697357987704827,0.020635330472025815
severe,ray_gpis,Thin_Irregular,22,0.7399002203021287,0.85,110.52938278352244,0.019210971614952083
