variant,object,initial_pose_seed,level,repeat,rotation_std_deg,translation_std_mm,score_map_correlation,action_flip,top_direction_deviation_deg,oracle_regret,selected_action,reference_action,device
ray_gpis,Cube,16,moderate,16,3.0,1.5,0.27226124399176005,0.0,46.46144580194513,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,moderate,16,3.0,1.5,0.11798609521629662,0.0,99.90349237924985,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,moderate,17,3.0,1.5,0.27200446326390476,0.0,95.99287805519663,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,moderate,17,3.0,1.5,0.07420390821698328,0.0,96.65034664835031,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,moderate,18,3.0,1.5,0.2771128976882581,0.0,39.09236304074004,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,moderate,18,3.0,1.5,0.05056506065461203,0.0,84.80301592702469,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,moderate,19,3.0,1.5,0.14178730830853742,1.0,159.1319318768102,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,16,moderate,19,3.0,1.5,-0.06333007827343283,0.0,96.65034664835031,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,0,6.0,3.0,-0.0431613355458915,0.0,45.87755227289895,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,0,6.0,3.0,0.0015750171663996334,1.0,78.40569501132374,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis,Cube,16,severe,1,6.0,3.0,0.2200803959716182,0.0,80.87778517318092,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,1,6.0,3.0,0.03250672350652322,0.0,39.9580333407016,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,2,6.0,3.0,0.03285434309910734,0.0,96.07614680712862,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,2,6.0,3.0,-0.03730544747081711,0.0,31.72858301619461,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,3,6.0,3.0,0.176180905241474,1.0,103.43910818270486,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,3,6.0,3.0,-0.027274547951476304,0.0,92.73474312505896,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,4,6.0,3.0,0.052494501833676634,1.0,98.71972019474863,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,4,6.0,3.0,-0.04037465667200732,0.0,61.98212567851915,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,5,6.0,3.0,0.2194523918516823,0.0,65.67763736043281,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,5,6.0,3.0,0.12659432936598763,1.0,132.71964328000305,0.0,minus_y,minus_x,cuda
ray_gpis,Cube,16,severe,6,6.0,3.0,0.13670605401693747,0.0,20.873567749970718,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,6,6.0,3.0,-0.004621337834744792,0.0,99.23340312207463,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,7,6.0,3.0,0.11353284504463262,0.0,65.0532563465418,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,7,6.0,3.0,0.005126316090638589,0.0,71.68569028281267,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,8,6.0,3.0,0.0949952792401007,0.0,33.306200879880365,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,8,6.0,3.0,0.06745965896086059,0.0,99.90349237924985,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,9,6.0,3.0,0.25808251316090636,0.0,98.17141538754964,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,9,6.0,3.0,0.12242003318837259,0.0,24.83157397564994,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,10,6.0,3.0,0.050876916914625765,1.0,60.57096081849603,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,10,6.0,3.0,-0.04944638361181048,1.0,124.2188926411793,0.0,minus_y,minus_x,cuda
ray_gpis,Cube,16,severe,11,6.0,3.0,0.24846575303273058,0.0,136.52674091952196,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,11,6.0,3.0,0.10317506866559852,1.0,70.2315756865319,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis,Cube,16,severe,12,6.0,3.0,0.03287937743190661,1.0,148.09062624241045,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,12,6.0,3.0,0.08782043945983062,1.0,80.91823947346522,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis,Cube,16,severe,13,6.0,3.0,0.1776507782101167,0.0,116.38635678974835,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,13,6.0,3.0,0.0952956912336919,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,14,6.0,3.0,0.1711561570153353,1.0,136.52674091952196,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,14,6.0,3.0,0.00882209887846189,0.0,13.427309284101558,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,15,6.0,3.0,0.1502972201693096,0.0,45.87755227289895,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,15,6.0,3.0,0.03976882581826504,0.0,118.58024656822775,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,16,6.0,3.0,0.3361939230945296,1.0,160.03526963926063,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,16,6.0,3.0,0.06171749828336003,0.0,75.29877241351089,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,17,6.0,3.0,0.03757796406500343,1.0,121.43753106772138,3.337003028147656e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,17,6.0,3.0,0.03067134927901121,0.0,66.76122725086876,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,16,severe,18,6.0,3.0,0.236268310826276,1.0,92.3299337532025,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,18,6.0,3.0,0.013250314717326616,1.0,164.46092584593168,0.0,minus_y,minus_x,cuda
ray_gpis,Cube,16,severe,19,6.0,3.0,0.14435440032043942,1.0,69.93243128473007,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,16,severe,19,6.0,3.0,0.06093428130006866,0.0,96.65034664835031,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,17,mild,0,1.5,0.75,0.23483420119020365,1.0,136.97493272433496,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,0,1.5,0.75,0.008566033417257953,0.0,13.392259143318842,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,1,1.5,0.75,0.10665054932478826,1.0,79.50344790297903,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,1,1.5,0.75,-0.02966282330052643,0.0,20.04749128620051,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,2,1.5,0.75,0.23299382009613182,1.0,36.56837098126235,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,2,1.5,0.75,0.10558408674753947,0.0,13.392259143318842,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,3,1.5,0.75,-0.025688801785305557,1.0,100.1248987379959,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,3,1.5,0.75,0.011736095216296634,1.0,77.5442072293339,6.693413554670347e-05,plus_z,minus_y,cuda
ray_gpis,Cube,17,mild,4,1.5,0.75,0.1598148889906157,1.0,155.06148951827757,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,4,1.5,0.75,0.0747775520714122,1.0,170.66456712301598,6.693413554670347e-05,plus_z,minus_y,cuda
ray_gpis,Cube,17,mild,5,1.5,0.75,0.01997525177386129,0.0,60.573714919915,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,5,1.5,0.75,-0.0450696669718471,1.0,160.043680537949,6.693413554670347e-05,plus_z,minus_y,cuda
ray_gpis,Cube,17,mild,6,1.5,0.75,0.1775849736781872,1.0,74.64564106332513,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,6,1.5,0.75,0.0016072041657129777,0.0,41.797708060520506,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,7,1.5,0.75,0.10390964751659418,1.0,60.54333733228454,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,7,1.5,0.75,0.03381852254520484,0.0,26.47669721139077,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,8,1.5,0.75,-0.05802457656214236,0.0,52.19575554089771,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,8,1.5,0.75,-0.06457355802243074,0.0,26.47669721139077,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,9,1.5,0.75,0.17545061799038678,1.0,142.6265939800524,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,9,1.5,0.75,0.1263883325703822,0.0,24.34245366727657,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,10,1.5,0.75,0.27078421835660327,0.0,20.173897516615533,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,10,1.5,0.75,0.1804581998168917,0.0,16.081721149889873,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,11,1.5,0.75,0.1372324902723735,0.0,53.76583289123806,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,11,1.5,0.75,0.027361095216296632,1.0,19.78051384524091,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,mild,12,1.5,0.75,0.08127217326619361,1.0,85.69144208340515,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,12,1.5,0.75,0.11851539253833827,1.0,65.3096117192636,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,mild,13,1.5,0.75,-0.048596646829938195,1.0,63.35920651585634,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,13,1.5,0.75,-0.01679374570840009,1.0,53.58366178426166,6.693413554670347e-05,plus_z,minus_y,cuda
ray_gpis,Cube,17,mild,14,1.5,0.75,0.06799539368276493,0.0,54.55967672063239,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,14,1.5,0.75,0.03641994735637445,0.0,72.45146323486071,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,15,1.5,0.75,0.07552214465552758,0.0,103.81706120339109,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,15,1.5,0.75,-0.029571984435797657,0.0,27.95922061265566,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,16,1.5,0.75,0.06682021057450217,0.0,27.775591424909955,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,16,1.5,0.75,0.05820090019900603,1.0,12.302053790533645,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,mild,17,1.5,0.75,0.31113527122911416,1.0,146.61701006153677,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,17,1.5,0.75,0.17611796177615013,0.0,24.34245366727657,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,mild,18,1.5,0.75,0.3339708743419546,0.0,96.65520124607922,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,18,1.5,0.75,0.13694066147859918,1.0,81.6497192054049,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,mild,19,1.5,0.75,0.2643861581597619,1.0,141.80811429705597,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,mild,19,1.5,0.75,0.054962520027466225,1.0,154.73505610412428,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,0,3.0,1.5,0.07353729284756584,0.0,106.36066655138042,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,0,3.0,1.5,-0.03836404211490043,0.0,67.70612666707187,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,1,3.0,1.5,0.055064803158617524,0.0,127.69484301084164,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,1,3.0,1.5,-0.035686083772030204,0.0,31.60746955475489,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,2,3.0,1.5,0.19052343213550008,0.0,136.97493272433496,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,2,3.0,1.5,-0.05956526092927443,0.0,87.28978808368277,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,3,3.0,1.5,0.2713800354772259,1.0,142.34203389195017,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,3,3.0,1.5,0.14740501258869304,0.0,31.60746955475489,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,4,3.0,1.5,0.23375700961318374,1.0,72.41944137545224,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,4,3.0,1.5,0.07440346761272602,0.0,0.00011459029153797541,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,5,3.0,1.5,0.13586060883497364,1.0,39.471759176013634,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,5,3.0,1.5,-0.013243162050812541,1.0,135.6640172864065,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,6,3.0,1.5,0.046483033875028605,0.0,36.467577685687424,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,6,3.0,1.5,-0.0003798065918974593,1.0,12.302053790533645,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,7,3.0,1.5,0.10876273174639503,0.0,103.81706120339109,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,7,3.0,1.5,-0.029183594644083308,0.0,16.966550866213886,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,8,3.0,1.5,0.1044003204394598,0.0,119.46497932007216,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,8,3.0,1.5,0.09970531013962003,0.0,30.48554590748934,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,9,3.0,1.5,-0.06883297093156328,0.0,39.948269336678344,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,9,3.0,1.5,0.07536478599221788,1.0,67.98958901624633,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,10,3.0,1.5,-0.06978570611123826,1.0,85.11044131056553,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,10,3.0,1.5,-0.0035391393911650255,1.0,12.302053790533645,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,11,3.0,1.5,0.013944123369192032,1.0,97.26847875996758,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,11,3.0,1.5,-0.017069123369192033,1.0,167.2609979648356,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,12,3.0,1.5,0.11558103176875466,1.0,36.56837098126235,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,12,3.0,1.5,-0.038366903181506054,0.0,25.080254587697354,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,13,3.0,1.5,-0.02194581139848935,0.0,92.77266023863125,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,13,3.0,1.5,-0.058558165484092456,1.0,27.232741979081336,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,14,3.0,1.5,0.07711218242160676,1.0,64.76561739683424,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,14,3.0,1.5,-0.04544089036392766,1.0,31.89394004914155,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,15,3.0,1.5,0.2081425955596246,0.0,27.775591424909955,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,15,3.0,1.5,0.05939288166628518,0.0,25.080254587697354,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,16,3.0,1.5,0.171259155413138,0.0,73.53140970013033,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,16,3.0,1.5,0.009625343327992674,1.0,81.6497192054049,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,17,3.0,1.5,0.11797679674982832,1.0,80.13883311047476,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,17,3.0,1.5,0.048248311970702666,0.0,26.47669721139077,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,moderate,18,3.0,1.5,0.02748984321355001,0.0,27.230095046882724,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,18,3.0,1.5,-0.06156157015335316,1.0,157.16711375580414,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,moderate,19,3.0,1.5,0.1411228255893797,0.0,52.95321137026937,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,moderate,19,3.0,1.5,0.04550741016250858,0.0,26.47669721139077,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,0,6.0,3.0,0.31521014534218356,1.0,53.26779534407043,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,0,6.0,3.0,0.09673909933623252,0.0,20.04749128620051,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,1,6.0,3.0,0.21553773746852825,1.0,64.76561739683424,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,1,6.0,3.0,0.015981202792401006,0.0,48.89287320480796,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,2,6.0,3.0,0.17710288395513846,1.0,69.36199833476215,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,2,6.0,3.0,0.07672808422980086,1.0,122.68250946749264,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,severe,3,6.0,3.0,0.050238183794918734,0.0,109.9038627243389,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,3,6.0,3.0,0.03463821812771801,1.0,130.81226448216796,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,severe,4,6.0,3.0,0.07759355687800411,1.0,36.56837098126235,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,4,6.0,3.0,0.04015077821011673,0.0,42.942158183638746,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,5,6.0,3.0,0.1224572270542458,1.0,80.09787340906294,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,5,6.0,3.0,0.04332155527580681,0.0,72.45146323486071,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,6,6.0,3.0,0.12184495880064085,1.0,36.56837098126235,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,6,6.0,3.0,0.00037766079194323634,0.0,32.35429871636265,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,7,6.0,3.0,0.08094601167315174,1.0,61.66382598029693,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,7,6.0,3.0,0.037410591668574036,1.0,13.583377919201956,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,severe,8,6.0,3.0,0.2238784618905928,1.0,44.141214420078185,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,8,6.0,3.0,0.0474186026550698,0.0,20.04749128620051,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,9,6.0,3.0,0.30060940718699924,1.0,134.13804521508197,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,9,6.0,3.0,0.05674210345616844,1.0,172.80229459805403,6.693413554670347e-05,plus_z,minus_y,cuda
ray_gpis,Cube,17,severe,10,6.0,3.0,0.17042515449759668,1.0,108.48794288864708,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,10,6.0,3.0,-0.025823271915770198,0.0,99.21351775125619,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,11,6.0,3.0,0.021510214007782098,0.0,97.85815675033295,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,11,6.0,3.0,-0.07535548752574958,1.0,135.6640172864065,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,severe,12,6.0,3.0,0.2808051041428244,1.0,141.80811429705597,6.693413554670347e-05,plus_z,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,12,6.0,3.0,0.018532558937972073,0.0,12.302053790533645,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,13,6.0,3.0,0.05688873311970701,0.0,99.06145670499642,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,13,6.0,3.0,0.07607576104371708,1.0,107.70942446676352,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,severe,14,6.0,3.0,0.12297865644312198,0.0,20.173897516615533,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,14,6.0,3.0,0.04953221560997939,0.0,13.392259143318842,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,15,6.0,3.0,0.1379885271229114,0.0,25.100269484319146,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,15,6.0,3.0,-0.02279983978027008,1.0,154.18377073386966,6.693413554670347e-05,plus_z,minus_y,cuda
ray_gpis,Cube,17,severe,16,6.0,3.0,0.11681091210803385,1.0,44.141214420078185,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,16,6.0,3.0,0.0456411650263218,1.0,82.71641470435353,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,severe,17,6.0,3.0,0.17085574502174408,1.0,64.76561739683424,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,17,6.0,3.0,-0.026499198901350416,1.0,27.232741979081336,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,17,severe,18,6.0,3.0,0.13962219615472646,1.0,51.878590346640266,0.0,minus_y,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,18,6.0,3.0,0.06882796406500342,0.0,12.182688205114621,0.0,minus_y,minus_y,cuda
ray_gpis,Cube,17,severe,19,6.0,3.0,0.3371173323414968,0.0,80.70181917228834,0.00033476012898536744,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,17,severe,19,6.0,3.0,0.12592770084687568,1.0,51.70603083771596,0.00033476012898536744,minus_x,minus_y,cuda
ray_gpis,Cube,18,mild,0,1.5,0.75,0.8085002288853284,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,0,1.5,0.75,0.4652523460746165,0.0,18.529252197865933,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,1,1.5,0.75,0.817049811169604,0.0,18.529252197865933,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,1,1.5,0.75,0.4775413424124512,0.0,0.00011459347208369784,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,2,1.5,0.75,0.7876959830624857,0.0,11.941098881436618,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,2,1.5,0.75,0.3988090810254062,0.0,0.00011459665254114654,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,3,1.5,0.75,0.8135264076447698,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,3,1.5,0.75,0.519523918516823,0.0,18.529252197865933,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,4,1.5,0.75,0.8560633154039824,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,4,1.5,0.75,0.5105873769741359,0.0,13.724355356087903,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,5,1.5,0.75,0.8237776092927441,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,5,1.5,0.75,0.5218378061341267,0.0,18.529252197865933,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,6,1.5,0.75,0.8228878175783932,0.0,11.941098881436618,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,6,1.5,0.75,0.5056599050125886,0.0,0.00011459665254114654,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,7,1.5,0.75,0.7927157244220644,0.0,18.529252197865933,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,7,1.5,0.75,0.46603985465781633,0.0,13.724355356087903,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,8,1.5,0.75,0.806362296864271,0.0,11.78556615321076,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,8,1.5,0.75,0.5059760528725107,0.0,13.724355356087875,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,9,1.5,0.75,0.817885242618448,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,9,1.5,0.75,0.5610379949645228,0.0,13.724355356087903,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,10,1.5,0.75,0.7950002861066605,0.0,11.78556615321076,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,10,1.5,0.75,0.5078479056992447,0.0,13.724355356087875,0.0,minus_x,minus_x,cuda
ray_gpis,Cube,18,mild,11,1.5,0.75,0.8155169947356373,0.0,0.00011459029153797541,0.0,minus_x,minus_x,cuda
ray_gpis_pointwise,Cube,18,mild,11,1.5,0.75,0.4704752231631952,0.0,13.724355356087903,0.0,minus_x,minus_x,cuda
