j_pos_0,j_pos_1,j_pos_2,j_pos_3,j_pos_4,j_pos_5,j_pos_6,j_pos_7,j_pos_8,j_pos_9,j_pos_10,j_pos_11,j_pos_12,j_pos_13,j_pos_14,j_pos_15,j_pos_16,j_pos_17,j_pos_18,j_pos_19,j_pos_20,j_pos_21,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,pip_1_fsr,pip_2_fsr,pip_3_fsr,thumb_pip_fsr,dip_1_fsr,dip_2_fsr,dip_3_fsr,thumb_dip_fsr,tip_1_fsr,tip_2_fsr,tip_3_fsr,thumb_tip_fsr,palm_1_fsr,palm_2_fsr,palm_3_fsr,palm_4_fsr
2.5006337e-05,1.1574533,-1.5208507,3.1407177,2.7420137,-1.5690101,0.5753703,-0.3289414,1.0035591,-0.36594912,1.2946647,0.9093071,0.87612474,0.7415513,0.2708531,-0.040178534,0.8162224,-0.36599886,0.81712556,0.36859268,0.46699485,-0.36424658,0.99372536,0.5230546,-0.6663442,0.60662824,-0.89991456,0.16839921,0.8917477,-0.5650492,-0.98802114,-0.5444679,0.49159938,-0.33491555,0.9518551,-0.032652944,-0.4420635,-0.7306745,-0.93153125,-0.8121191,-0.20708191,-0.010421582,-0.94746494,-0.859424,1e-05,1.1830001,-1.54101,3.14161,2.742,-1.569,0.7864088,-0.36284536,0.9217493,-0.366,1.2729071,0.53832924,1.1184968,0.8092183,0.26379603,-0.06753076,0.8132511,-0.366,0.8296523,0.3869755,0.3925876,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.129823e-05,1.1574548,-1.5208527,3.1407223,2.742014,-1.569011,0.75368,-0.41936898,0.806614,-0.36595455,1.3995183,0.82748234,1.0170084,0.64076954,0.13487834,-0.17419463,0.6421455,-0.36599886,0.73174334,0.3946723,0.28444493,-0.36591893,0.95464206,0.68912834,-0.5755717,0.9052421,-0.9476761,0.14573729,0.96523684,-0.49191737,-0.99760425,-0.9088936,0.85784787,-0.5281807,0.76303506,-0.6293866,-0.8884127,-0.64058226,-0.8357364,-0.32206318,-0.058261715,0.10206858,-0.989493,-0.9544536,1e-05,1.1830001,-1.54101,3.14161,2.742,-1.569,0.98871845,-0.4659492,0.71265554,-0.366,1.4527085,0.42762476,1.2784258,0.67730147,0.077588394,-0.20179415,0.6380842,-0.366,0.81744087,0.40836865,0.18519396,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7952883e-05,1.1574532,-1.5208523,3.140719,2.7420137,-1.5690053,0.9178234,-0.40806636,0.711827,-0.36595774,1.4715644,0.6049009,1.0505161,0.48218477,-0.097048044,-0.19514327,0.7158506,-0.36562544,0.9332291,0.42500296,0.13453,-0.36592725,-0.029871434,0.9378257,0.16615798,0.5895225,-0.58327043,0.029638391,0.097445,0.122258596,-0.5581686,-0.9511435,0.32308215,-0.8372283,-0.39121693,-0.92587733,-0.96757567,-0.11853863,0.5763063,0.0030276403,0.78834766,0.43040568,-0.9332816,-0.94512904,0.0,1.1830001,-1.541,3.14161,2.742,-1.569,1.0075538,-0.44231752,0.6047656,-0.366,1.5151579,0.26579463,1.2028065,0.49833614,-0.109436944,-0.2247068,0.74948,-0.36541477,0.96982276,0.49156293,0.004797414,-0.366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.8052498e-05,1.1574545,-1.5208551,3.140712,2.742014,-1.5690104,0.87639564,-0.369897,0.7695766,-0.36596265,1.6194332,0.52579975,1.0689647,0.37176833,-0.23586747,-0.20504723,0.8793469,-0.3658209,1.1028922,0.39707255,0.10615838,-0.36593488,0.05594589,0.0741134,0.29580757,-0.6509879,0.2381283,0.76415306,-0.780511,0.74718404,0.6883663,-0.97438926,0.78587645,0.5420241,0.2774285,-0.3890184,-0.37416017,-0.08511749,0.8548361,-0.59020776,0.73933154,-0.71391886,-0.032793254,-0.5241748,1e-05,1.1830001,-1.541,3.1416,2.7421,-1.569,0.8486361,-0.2901854,0.744922,-0.366,1.6751682,0.3761547,1.259293,0.41912913,-0.1856187,-0.24203734,0.9235309,-0.366,1.1203561,0.34620383,-0.0018795319,-0.366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.3483146e-05,1.1574545,-1.520855,3.1407144,2.7420135,-1.5690053,0.8468944,-0.23790252,0.8738512,-0.36596847,1.715731,0.5322145,1.0747896,0.34647745,-0.29433897,-0.19925915,1.0272322,-0.36587945,1.0788366,0.27959952,0.13583544,-0.36595038,-0.34329498,-0.071297355,0.001934249,-0.87152696,0.062296327,0.50764185,-0.19662127,0.4772281,0.8914912,-0.42104128,0.9437772,0.9084048,0.02890226,-0.10629106,-0.047187008,-0.014670387,0.97096723,-0.7463465,-0.20383194,-0.938104,0.78626287,-0.28101262,0.0,1.183,-1.541,3.1416,2.7421,-1.569,0.8105144,-0.19765858,0.9177677,-0.366,1.8581513,0.5522797,1.2648966,0.398521,-0.19476749,-0.24488169,1.1117857,-0.366,1.0808364,0.16432065,0.15056412,-0.366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.087305e-05,1.1574593,-1.5208594,3.1407042,2.7420132,-1.5690048,0.87203205,-0.24646652,1.0207281,-0.3647291,1.7029039,0.6012804,1.071048,0.2941823,-0.31090197,-0.18530793,1.1820276,-0.3658918,1.0614839,0.19179542,0.28838518,-0.36595207,-0.76935214,-0.43684825,0.03388069,0.0030931383,-0.123142034,-0.0870718,-0.09374869,-0.18293169,0.96074224,-0.6098788,-0.3072815,0.981681,-0.79421955,-0.5139722,0.050067585,-0.077241585,0.99419343,-0.9353969,-0.37621486,-0.56257975,0.9190744,-0.3634794,0.0,1.183,-1.541,3.14161,2.742,-1.56901,0.7919791,-0.23382649,1.1077186,-0.366,1.7973979,0.74637043,1.1078694,0.2969022,-0.1848685,-0.26015332,1.3083502,-0.366,1.006454,0.053091526,0.33227676,-0.366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.8454291e-05,1.1574453,-1.5208565,3.140668,2.7421021,-1.5690031,0.9122132,-0.26452857,1.2114961,-0.36435723,1.6230682,0.77685505,0.9726,0.19887704,-0.3069304,-0.15962747,1.3575535,-0.36499023,1.0667992,0.23821948,0.4750856,-0.36144286,-0.9538704,-0.3220325,-0.084649526,-0.053780053,-0.25234136,-0.23494907,-0.004806976,-0.06919071,0.9639129,-0.9219758,-0.85530645,0.9865267,-0.938269,-0.5524109,0.3617746,0.23423938,0.9848534,-0.9870794,-0.15563607,-0.050699677,0.9838149,-0.20779835,0.0,1.183,-1.54101,3.1416,2.742,-1.56901,0.7909982,-0.24794471,1.3044031,-0.366,1.6228744,0.94766915,0.91641754,0.18418393,-0.111049145,-0.21235727,1.5093075,-0.366,0.97469676,0.04274636,0.53302217,-0.366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5313773e-05,1.1574607,-1.5208597,3.140709,2.7420135,-1.5690107,0.9096055,-0.30191714,1.3999104,-0.36557016,1.4703884,0.93794537,0.8023956,0.055093627,-0.22959161,-0.07553461,1.4468877,-0.36599916,1.1357803,0.23964201,0.67855453,-0.34929585,-0.9907741,0.4736387,-0.22736306,-0.34520838,-0.3273465,-0.10810764,0.09690643,-0.29877138,0.94567424,-0.4835092,-0.92523086,0.44952714,-0.9781889,-0.7703296,0.8723549,0.66908306,0.15198968,-0.9974159,0.053822063,0.20972024,0.97304076,-0.25953954,0.0,1.1830001,-1.54101,3.1416,2.742,-1.56901,0.809834,-0.30601716,1.4882146,-0.366,1.4430364,1.0350441,0.7262862,0.0344543,0.058511227,-0.082307026,1.5388498,-0.366,0.9851582,0.08350986,0.72215295,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8051823e-05,1.157463,-1.5208615,3.140718,2.7420135,-1.5690109,0.97085917,-0.3448315,1.5242426,-0.3614988,1.3175368,0.96863765,0.64326096,0.05888354,-0.071675435,0.006354204,1.2984967,-0.36599877,1.1938511,0.2109721,0.80624366,-0.35038146,-0.7500454,0.7073915,-0.26172197,0.15397656,-0.14270523,-0.035654053,0.344031,-0.12894045,0.42889914,-0.3537097,-0.8212344,-0.35105821,-0.70704603,0.15972741,0.974471,0.5505166,-0.7271091,-0.9994832,0.4394751,0.063410476,0.5704178,-0.5505784,0.0,1.1830001,-1.54101,3.14161,2.742,-1.56901,0.8808191,-0.33262187,1.5767108,-0.366,1.2735884,0.96260905,0.58039904,0.06741139,0.25957707,0.031282894,1.388823,-0.366,1.0758365,0.09659356,0.8398492,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3205066e-05,1.1574625,-1.5208611,3.1407106,2.7420137,-1.5690107,1.0431527,-0.35766944,1.540978,-0.30758193,1.3541944,0.9019115,0.65269226,0.20895848,0.116996415,0.06669422,1.1114196,-0.36599877,1.2887304,0.20254809,0.85371864,-0.35938877,-0.1837869,0.39522108,-0.39855713,0.093349,-0.4145788,0.47333157,0.24201609,-0.125124,-0.29046828,0.28657976,0.24839416,-0.85770494,0.5002102,0.8319455,0.9948942,0.4332415,-0.9454218,-0.9682298,0.5338362,0.080678955,0.042354263,-0.5652219,0.0,1.1830001,-1.54101,3.14161,2.742,-1.569,0.92910385,-0.35758543,1.5187593,-0.30882427,1.3231457,0.7914878,0.6801963,0.23339337,0.45806906,0.11771918,1.2002013,-0.366,1.1823425,0.11268987,0.8482993,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2771515e-05,1.1574655,-1.5208594,3.1407092,2.742013,-1.5690105,0.98582274,-0.35889798,1.44087,-0.3518693,1.273939,0.81070447,0.7770284,0.39209437,0.379365,0.13813753,0.9684673,-0.3659987,1.204061,0.2322365,0.7562006,-0.3599884,-0.46633664,0.8025318,-0.6170711,-0.56151783,-0.10393253,0.6702843,-0.1331758,-0.4099095,-0.84480816,-0.46520978,-0.6032357,-0.7835945,0.90004206,0.9476782,0.786506,0.24715959,-0.98908436,-0.9598943,-0.25559017,0.7402001,-0.7915292,-0.74995476,0.0,1.1830001,-1.54101,3.1416,2.742,-1.569,0.9020585,-0.44082987,1.3471956,-0.366,1.2006406,0.6323554,0.8629769,0.42584792,0.6177927,0.16791236,0.999338,-0.366,1.1304373,0.26300973,0.68755555,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2551823e-05,1.1574562,-1.520852,3.1407413,2.742014,-1.5690109,0.92020136,-0.36664528,1.2708622,-0.36425993,1.1555495,0.7906985,0.858966,0.55822414,0.38649365,0.06222162,0.75973624,-0.36599985,0.98905486,0.36203367,0.5573828,-0.36544773,-0.4581643,0.48641604,-0.37089294,-0.5586834,-0.106413364,0.2056188,0.07567674,-0.0912281,-0.96896166,-0.85699445,-0.8143016,-0.6556275,0.87832946,0.9895357,-0.45994437,-0.7139525,-0.9550718,-0.9919789,-0.8242849,0.9144728,-0.95830584,-0.87769514,0.0,1.1830001,-1.54101,3.1416,2.742,-1.569,0.9174775,-0.4594174,1.1497717,-0.366,1.0347283,0.49877262,1.0419347,0.6274638,0.52408,0.022445992,0.804744,-0.366,0.96249086,0.4493317,0.4923027,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8673e-05,1.1574597,-1.520855,3.1407235,2.742013,-1.5690105,0.94873625,-0.35544875,1.0883996,-0.36554167,1.2082622,0.7214711,0.9490092,0.64256495,0.2369225,-0.13190787,0.57192713,-0.36599904,0.8948073,0.4325092,0.35455504,-0.3658001,0.01012788,-0.2300393,-0.2590416,-0.91173667,-0.32742944,0.473247,0.2915267,0.20486195,-0.99379236,-0.4144829,0.6371397,-0.19945621,0.8240346,0.41991594,-0.8572846,-0.9427905,-0.9899478,-0.9060656,-0.3694175,0.23933789,-0.9916612,-0.7707534,1e-05,1.183,-1.54101,3.1416,2.742,-1.569,0.9769531,-0.41762266,0.947024,-0.366,1.1647139,0.4580807,1.2100495,0.7131326,0.34918177,-0.16989665,0.6027806,-0.366,0.8871244,0.49816003,0.28998974,-0.366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.7792947e-05,1.157453,-1.5208521,3.1407218,2.7420135,-1.5690107,0.9050573,-0.26548785,0.8620011,-0.36596808,1.3204354,0.62823737,1.0947245,0.6496507,0.17068893,-0.21198274,0.5366501,-0.36599904,0.86366034,0.42545807,0.23815413,-0.36586344,0.42616528,-0.47408158,0.009277165,-0.2648509,-0.4667828,0.71372753,-0.40037477,0.8409724,-0.9987585,-0.16598088,0.92742795,-0.25958538,0.8830173,0.01719077,-0.89498425,-0.47709814,-0.34477568,-0.93647945,0.22939658,-0.35848343,-0.8367125,-0.76794803,1e-05,1.183,-1.541,3.1416,2.742,-1.569,0.8967458,-0.24915023,0.7469422,-0.366,1.350506,0.40607783,1.3869448,0.71657646,0.16988914,-0.26547396,0.5337115,-0.366,0.93307954,0.42634487,0.12237072,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2442986e-05,1.1574676,-1.5208576,3.140726,2.7420137,-1.569011,0.8255631,-0.16361123,0.76384175,-0.3659701,1.4063642,0.59110355,1.1245247,0.5607095,0.026287418,-0.18900111,0.65718424,-0.36599904,0.85915554,0.37313387,0.19956146,-0.365874,0.48466167,-0.4929659,0.32963482,0.36716753,-0.569147,0.5786117,-0.6044085,0.9681945,-0.030564353,-0.04375098,0.83779395,-0.25481468,0.4429605,-0.47775587,-0.9789969,0.2740507,0.7310449,-0.9872959,0.8458793,-0.6885921,-0.042984247,-0.8404194,1e-05,1.183,-1.541,3.14161,2.742,-1.569,0.77553153,-0.05497864,0.74081254,-0.366,1.5185257,0.3549747,1.4757806,0.6207624,-0.026448876,-0.21051304,0.6803227,-0.366,1.1027209,0.2882476,0.11375022,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.552785e-05,1.1574483,-1.5208497,3.1407235,2.742014,-1.5690107,0.8210762,-0.13374944,0.8438144,-0.35964435,1.5416747,0.6206587,1.1638755,0.5156865,-0.16177504,-0.16466734,0.845799,-0.36599904,0.8609652,0.35381013,0.24431944,-0.36587867,-0.2045389,-0.5229165,0.38879701,0.23088732,-0.07859114,-0.16950801,0.23521528,0.15267172,0.79388714,0.03894189,0.91787905,0.732947,-0.020904586,-0.39358604,-0.9957994,0.21719006,0.946209,-0.97567785,0.18589658,-0.82378024,0.6673132,-0.88465786,0.0,1.183,-1.541,3.14161,2.742,-1.56901,0.8217933,-0.024951393,0.8969531,-0.35834098,1.6990528,0.4991296,1.4716691,0.5433525,-0.22230121,-0.16779643,0.8664217,-0.366,1.1392827,0.12622772,0.24499638,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8975137e-05,1.1574546,-1.5208546,3.1407123,2.7420137,-1.5690079,0.85825866,-0.14913954,1.0335982,-0.3645592,1.6739025,0.6743,1.1728662,0.43761694,-0.28196707,-0.11821449,1.0490698,-0.36599904,0.920203,0.30259138,0.36259416,-0.3636421,-0.8409078,-0.60722816,0.04800298,0.17320412,0.032648467,-0.4761378,0.10878138,-0.154243,0.9205824,-0.30783412,0.47433195,0.92350984,-0.75021553,-0.50534517,-0.778278,0.3183828,0.96501356,-0.9951356,-0.2847953,-0.27742365,0.9334627,-0.6050185,0.0,1.183,-1.541,3.14161,2.7421,-1.56901,0.84295577,-0.054957997,1.0760442,-0.366,1.7913299,0.6787902,1.3257213,0.44504207,-0.314,-0.105857894,1.0541565,-0.366,1.0838783,0.07225742,0.42659324,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5697975e-05,1.157455,-1.5208547,3.140705,2.7420135,-1.5690066,0.8224199,-0.16239472,1.1993024,-0.36589256,1.6616822,0.76593524,1.1671827,0.3980354,-0.310579,-0.05215515,1.2377576,-0.36599904,0.9569203,0.2599387,0.5122457,-0.36180487,-0.9418466,-0.8948086,0.071166664,-0.08815386,0.20243865,-0.4923999,-0.44353545,-0.23940489,0.9394671,-0.7736181,-0.55134493,0.9703693,-0.95004314,-0.31218344,-0.18607397,0.34068456,0.9561748,-0.99902713,-0.45995346,0.16453889,0.98669255,-0.37346274,0.0,1.183,-1.541,3.1416,2.7421,-1.56901,0.7557403,-0.102033846,1.2607782,-0.366,1.6829151,0.86960065,1.1389077,0.38365528,-0.314,-0.038866714,1.2421758,-0.366,0.9934344,0.104611844,0.62061346,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0015779e-05,1.1574562,-1.5208564,3.1407099,2.7420137,-1.5690107,0.7064907,-0.18737595,1.3284304,-0.36595213,1.5465164,0.9351422,1.020204,0.29260552,-0.20514537,0.0012959995,1.4261129,-0.36599904,0.9313729,0.24590842,0.6947052,-0.36177212,-0.98836935,-0.30230683,0.5646953,-0.44587046,0.19162525,-0.23073426,-0.5921684,-0.19720449,0.7201412,-0.74864024,-0.78500116,0.9802806,-0.9737689,-0.53660864,0.7627852,0.24953297,0.9504553,-0.98022604,-0.34913158,0.3840404,0.8627678,0.023662083,0.0,1.183,-1.541,3.1416,2.7421,-1.56901,0.63825923,-0.14115751,1.4036479,-0.366,1.5271777,1.0640798,0.9457204,0.2771968,-0.16267005,0.0106384605,1.4307379,-0.366,0.9241698,0.18080212,0.7917791,-0.36130565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0112305e-05,1.1574558,-1.5208554,3.1407156,2.7420137,-1.56901,0.63793004,-0.19872425,1.4606472,-0.36296898,1.3759389,1.0329247,0.8300257,0.1587596,-0.13900304,0.033371296,1.4802847,-0.36600363,0.9529144,0.22967322,0.8831529,-0.36517707,-0.7138634,0.32576063,0.44370222,-0.1067453,-0.06834158,-0.28713033,-0.32132748,-0.08948653,0.6226394,-0.25923377,-0.95700026,0.101909935,-0.9947538,-0.69346446,0.9525571,0.28858876,0.8804996,-0.99604523,-0.30678326,0.10209,0.8143711,-0.11171947,0.0,1.1830001,-1.541,3.1416,2.742,-1.56901,0.5747707,-0.15883845,1.5266703,-0.366,1.3380916,1.0842153,0.74917483,0.14018063,0.025538176,0.06765843,1.6047088,-0.366,0.8635549,0.20097327,0.9526843,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7800226e-05,1.1574565,-1.5208553,3.1407168,2.7420137,-1.5690107,0.69970596,-0.22964968,1.473758,-0.3204746,1.3315033,0.99304265,0.68023753,0.2209494,0.0063405363,0.07363583,1.4268411,-0.36600795,0.98399353,0.21689725,0.9531073,-0.36593935,0.4849798,0.13650766,0.4142849,0.28808898,-0.16186322,-0.44638658,0.35804516,-0.06087365,-0.029937297,0.24991654,-0.25460914,-0.7709797,-0.60553205,0.4814943,0.9905114,0.264552,-0.28649634,-0.54573715,0.27365804,-0.1690698,0.12228811,-0.45706093,1e-05,1.1830001,-1.541,3.14161,2.742,-1.56901,0.64850837,-0.1713751,1.520505,-0.31453088,1.2856561,0.92543566,0.6244684,0.2393421,0.22952929,0.12214166,1.5457063,-0.366,0.9199135,0.16615415,0.9778689,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.088294e-05,1.1574585,-1.5208573,3.140722,2.7420137,-1.5690051,0.7265362,-0.25395727,1.4067578,-0.22897257,1.3016882,0.9128336,0.62403286,0.3706206,0.1801369,0.12181764,1.3036625,-0.36601368,1.0564573,0.22530903,0.92393804,-0.3659472,0.82122767,0.16842324,0.17998466,0.2067607,-0.41711882,-0.07875923,0.30167744,-0.25484914,-0.69356287,0.47036314,0.02195438,-0.8838044,0.4260868,0.8838015,0.97575116,0.21326387,-0.7259174,-0.90914744,0.48807406,-0.016645482,-0.310256,-0.62106013,1e-05,1.1830001,-1.541,3.14161,2.742,-1.56901,0.7092309,-0.22267188,1.3809025,-0.2198548,1.2900752,0.7475409,0.7102324,0.41723627,0.4259314,0.16506805,1.3995914,-0.366,1.0181545,0.1628037,0.9154197,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3.7531674e-05,1.1574571,-1.5208545,3.1407323,2.7420137,-1.5690107,0.6677413,-0.33899644,1.2832797,-0.23640132,1.2053192,0.83901256,0.6869353,0.5375577,0.28969568,0.15101045,1.1437405,-0.36601415,0.96441776,0.26356345,0.84773153,-0.3659534,0.8225946,0.40862575,0.02912704,-0.10316636,-0.7403964,0.7842482,-0.27175206,-0.85096985,-0.9387126,-0.11344192,-0.6449456,-0.36299574,0.83377624,0.9767603,0.27162734,0.067431346,-0.9451835,-0.9818295,-0.64521325,0.58939844,-0.7905305,-0.6272775,1e-05,1.1830001,-1.541,3.1416,2.742,-1.569,0.65718246,-0.3856574,1.2011117,-0.24158223,1.1665493,0.6780166,0.86992484,0.6043143,0.47795594,0.1779831,1.2185613,-0.366,0.8945774,0.27569067,0.7640101,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.451379e-05,1.1574452,-1.5208465,3.1407225,2.7421036,-1.5690109,0.67382735,-0.4177956,1.1144234,-0.34635207,1.1689072,0.7950621,0.77140546,0.7190342,0.27214837,0.080995165,0.97984815,-0.36595938,0.7786352,0.31797785,0.67330796,-0.36590752,0.94812846,0.15379001,-0.48486632,-0.07701753,-0.7160538,0.3764766,0.4626749,-0.5097128,-0.98774254,-0.8226884,-0.34076482,-0.59636134,0.5319771,0.9375708,-0.562227,-0.54892534,-0.9782682,-0.94252527,-0.70198715,0.43379363,-0.945414,-0.5212592,1e-05,1.1830001,-1.54101,3.1416,2.742,-1.569,0.75252485,-0.49069285,0.9975697,-0.366,1.0963286,0.5551257,0.9795482,0.79751754,0.36209902,0.06486723,1.0169716,-0.366,0.74992037,0.3650816,0.5691906,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0295207e-05,1.1574522,-1.5208504,3.1407347,2.7420144,-1.5690112,0.8071995,-0.4326354,0.9356332,-0.36277106,1.2191241,0.7231263,0.85897577,0.76537776,0.118472055,-0.07662221,0.806432,-0.36596122,0.74153936,0.33278728,0.4666228,-0.3659512,0.9896257,0.21344817,-0.54813594,-0.12905069,-0.9432108,0.23192948,0.8781229,0.10947769,-0.97645646,-0.78360254,0.60476136,-0.4268361,0.70015705,0.17241365,-0.9124454,-0.9097851,-0.9956536,-0.9659665,-0.028583407,-0.03392788,-0.9890828,-0.2991443,1e-05,1.1830001,-1.54101,3.1416,2.742,-1.569,0.9250388,-0.4691851,0.8057373,-0.366,1.2151387,0.4712705,1.1170994,0.83138955,0.18284214,-0.113867015,0.8213678,-0.366,0.74430496,0.35841623,0.37487775,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3254738e-05,1.1574397,-1.5208359,3.1407452,2.7421048,-1.5690117,0.9008728,-0.35487264,0.7530085,-0.36574635,1.303943,0.6239127,0.89989865,0.6762166,0.010653294,-0.19915737,0.7169309,-0.3659662,0.8066169,0.34125248,0.26885024,-0.36596134,0.77010113,0.4133375,-0.51271886,0.14946997,-0.98864216,0.6336931,0.50414443,0.6738356,-0.9952913,-0.6180763,0.87222743,-0.4573678,0.8154765,-0.42368236,-0.9824891,-0.6665873,-0.5711189,-0.7326578,0.79428333,-0.1143272,-0.99781656,-0.28535208,1e-05,1.1830001,-1.54101,3.14161,2.742,-1.569,1.0241784,-0.336676,0.6100142,-0.366,1.3866614,0.38132954,1.2774621,0.7480728,-0.01036343,-0.24495079,0.7090578,-0.366,0.90050006,0.3359339,0.17865807,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.847204e-05,1.1574526,-1.5208498,3.1407328,2.7420137,-1.5690107,0.88424546,-0.22761203,0.59571624,-0.36596924,1.432312,0.58418393,0.9124157,0.56581104,-0.15277027,-0.18621083,0.78190345,-0.36596996,0.8582114,0.2578485,0.0669476,-0.36598527,0.70758677,0.06245494,-0.04199927,-0.08966875,-0.08770216,0.7728645,-0.6285394,0.9347671,-0.29938206,-0.46268687,0.9744455,-0.12976465,0.7952851,-0.295511,-0.99649787,0.2132511,0.41870838,-0.425121,0.9588567,-0.47265804,-0.9430272,-0.49213526,1e-05,1.1830001,-1.54101,3.1416,2.742,-1.569,0.89677304,-0.14719807,0.5493293,-0.366,1.5841821,0.35502616,1.4386669,0.6881725,-0.21235423,-0.20172465,0.7939303,-0.366,1.094861,0.24012578,-0.0124941915,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2126838e-05,1.1574512,-1.5208488,3.140732,2.7420137,-1.5690054,0.83934736,-0.16580997,0.6563507,-0.36597046,1.5614505,0.5557645,0.8591844,0.54671013,-0.2793621,-0.16826326,0.9511626,-0.36597314,0.886531,0.22107054,0.053041574,-0.36598533,-0.07142508,0.1268493,0.15993072,-0.115387626,0.46182707,0.43007082,-0.3374312,0.4820854,0.69285786,-0.5523631,0.99488914,0.70539874,-0.22675279,0.09136145,-0.70137507,0.15205844,0.8283699,-0.4734776,0.18496677,-0.66181374,0.47197396,-0.7417657,0.0,1.1830001,-1.541,3.1416,2.7421,-1.569,0.8260187,-0.04611183,0.69461143,-0.366,1.7927958,0.5029379,1.3911202,0.7073297,-0.314,-0.16984022,0.9676273,-0.366,1.1336459,0.10135315,0.08647182,-0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
