object,initial_pose_seed,target_point_count,planner,selected_action,missing_patch_recall@5,selected_f@5_gain,selected_recall@5_gain,chamfer_reduction_mm,score_gain_correlation,oracle_regret_f@5,oracle_action_accuracy
L_Shaped,19,275,ray_gpis,minus_y,0.9636363636363636,0.22666214718802502,0.26933333333333337,4.753166809678078,1.0,0.0,1.0
L_Shaped,20,31,pose_novelty,minus_x,0.03225806451612903,0.22442415741487898,0.24850000000000005,3.8372501730918884,1.0,0.0,1.0
L_Shaped,20,31,ray_gpis_novelty_only,minus_x,0.03225806451612903,0.22442415741487898,0.24850000000000005,3.8372501730918884,1.0,0.0,1.0
L_Shaped,20,31,ray_gpis_uncertainty_only,minus_x,0.03225806451612903,0.22442415741487898,0.24850000000000005,3.8372501730918884,1.0,0.0,1.0
L_Shaped,20,31,ray_gpis_pointwise,minus_x,0.03225806451612903,0.22442415741487898,0.24850000000000005,3.8372501730918884,1.0,0.0,1.0
L_Shaped,20,31,ray_gpis_hit_only,minus_x,0.03225806451612903,0.22442415741487898,0.24850000000000005,3.8372501730918884,1.0,0.0,1.0
L_Shaped,20,31,ray_gpis,minus_x,0.03225806451612903,0.22442415741487898,0.24850000000000005,3.8372501730918884,1.0,0.0,1.0
L_Shaped,21,309,pose_novelty,minus_x,0.012944983818770227,0.14596524849050985,0.22016666666666673,1.7701247707009315,-1.0,0.026364899472504533,0.0
L_Shaped,21,309,ray_gpis_novelty_only,minus_x,0.012944983818770227,0.14596524849050985,0.22016666666666673,1.7701247707009315,-0.5,0.026364899472504533,0.0
L_Shaped,21,309,ray_gpis_uncertainty_only,minus_x,0.012944983818770227,0.14596524849050985,0.22016666666666673,1.7701247707009315,-0.5,0.026364899472504533,0.0
L_Shaped,21,309,ray_gpis_pointwise,minus_x,0.012944983818770227,0.14596524849050985,0.22016666666666673,1.7701247707009315,-0.5,0.026364899472504533,0.0
L_Shaped,21,309,ray_gpis_hit_only,minus_x,0.012944983818770227,0.14596524849050985,0.22016666666666673,1.7701247707009315,-0.5,0.026364899472504533,0.0
L_Shaped,21,309,ray_gpis,minus_x,0.012944983818770227,0.14596524849050985,0.22016666666666673,1.7701247707009315,-0.5,0.026364899472504533,0.0
L_Shaped,22,152,pose_novelty,minus_x,0.0,0.21490813718096802,0.2613333333333333,4.374961368739605,1.0,0.0,1.0
L_Shaped,22,152,ray_gpis_novelty_only,minus_x,0.0,0.21490813718096802,0.2613333333333333,4.374961368739605,1.0,0.0,1.0
L_Shaped,22,152,ray_gpis_uncertainty_only,minus_x,0.0,0.21490813718096802,0.2613333333333333,4.374961368739605,0.8660254037844387,0.0,1.0
L_Shaped,22,152,ray_gpis_pointwise,minus_x,0.0,0.21490813718096802,0.2613333333333333,4.374961368739605,1.0,0.0,1.0
