planner,object,initial_pose_seed,final_pose_coverage,pose_coverage_auc,mean_incremental_pose_novelty_deg,mean_pairwise_view_distance_deg
ray_gpis,L_Shaped,11,0.36328125,0.221484375,66.54449198155403,99.08465534834446
ray_gpis,L_Shaped,12,0.3359375,0.2234375,69.65025455860624,85.21639615593556
ray_gpis,L_Shaped,13,0.390625,0.229296875,80.98815210875597,101.8053915254534
ray_gpis,L_Shaped,14,0.3359375,0.214453125,66.07173298490991,99.81550875585762
ray_gpis,Thin_Irregular,0,0.36328125,0.221484375,69.62580607842239,96.56366639194825
ray_gpis,Thin_Irregular,1,0.3515625,0.221484375,69.4909316756816,99.00864129241828
ray_gpis,Thin_Irregular,2,0.26953125,0.18984375,48.25624796423544,89.05574429223209
ray_gpis,Thin_Irregular,3,0.40234375,0.23828125,67.79533745374181,94.00957867468775
ray_gpis,Thin_Irregular,4,0.37109375,0.223046875,67.85275878971152,87.58211342119363
ray_gpis,Thin_Irregular,5,0.34375,0.208203125,72.36633341374812,95.01420828104135
ray_gpis,Thin_Irregular,6,0.2734375,0.196875,54.452570297147076,98.44769124971921
ray_gpis,Thin_Irregular,7,0.33984375,0.21328125,67.60538300241544,96.95325769545602
ray_gpis,Thin_Irregular,8,0.3984375,0.240625,74.99126023894712,101.3008035798836
ray_gpis,Thin_Irregular,9,0.37890625,0.234765625,65.01863925387691,92.69178099999553
ray_gpis,Thin_Irregular,10,0.390625,0.23984375,73.53898930913196,101.67165448606474
ray_gpis,Thin_Irregular,11,0.3359375,0.21640625,64.76115042400343,100.9531487038792
ray_gpis,Thin_Irregular,12,0.32421875,0.220703125,59.68057864077851,96.59860847539287
ray_gpis,Thin_Irregular,13,0.36328125,0.231640625,74.95898812634425,94.23328191243725
ray_gpis,Thin_Irregular,14,0.3515625,0.22421875,63.69226520958839,97.19028158529689
ray_gpis,green_Pepper,0,0.375,0.22109375,57.96205780138107,87.70819063318235
ray_gpis,green_Pepper,1,0.38671875,0.221484375,78.29370212437354,102.69428071375906
ray_gpis,green_Pepper,2,0.359375,0.224609375,71.23749111772904,98.60868472273432
ray_gpis,green_Pepper,3,0.3828125,0.226171875,71.71030670046909,94.1375760731887
ray_gpis,green_Pepper,4,0.3828125,0.23984375,66.1133630920035,101.20904709516289
ray_gpis,green_Pepper,5,0.37109375,0.216796875,75.02620007359019,101.00546885963091
ray_gpis,green_Pepper,6,0.33203125,0.213671875,50.17850270840037,94.1828269244638
ray_gpis,green_Pepper,7,0.3359375,0.219921875,54.871175211903925,82.84480578012885
ray_gpis,green_Pepper,8,0.37109375,0.225390625,57.0947430947787,95.54296490965834
ray_gpis,green_Pepper,9,0.39453125,0.23203125,76.92651354350059,99.95730149612545
ray_gpis,green_Pepper,10,0.375,0.2203125,78.85908546941141,99.00451362918243
ray_gpis,green_Pepper,11,0.359375,0.209375,65.16153241912272,95.77856659255971
ray_gpis,green_Pepper,12,0.34375,0.225,61.56855028770336,101.20949804484276
ray_gpis,green_Pepper,13,0.40625,0.239453125,79.47001616180239,99.84197145754914
ray_gpis,green_Pepper,14,0.34765625,0.22734375,73.55084752749349,98.44195258377165
ray_gpis_hit_only,Bowl,0,0.28125,0.193359375,58.38663699357014,86.46717709907642
ray_gpis_hit_only,Bowl,1,0.30859375,0.18671875,43.87754221534545,82.51371072499656
ray_gpis_hit_only,Bowl,2,0.3203125,0.211328125,47.77630941107346,74.79806724525876
ray_gpis_hit_only,Bowl,3,0.3515625,0.221484375,62.754502284101044,96.51248565840679
ray_gpis_hit_only,Bowl,4,0.30078125,0.212109375,56.805587657561965,96.3455799657013
ray_gpis_hit_only,Bowl,5,0.328125,0.208984375,66.35661353829165,97.40255715050338
ray_gpis_hit_only,Bowl,6,0.31640625,0.2078125,61.65036007786877,84.24552662813319
ray_gpis_hit_only,Bowl,7,0.2265625,0.1125,31.64696823828022,48.003452391683254
ray_gpis_hit_only,Bowl,8,0.359375,0.21796875,60.690753758251546,87.98924783761578
ray_gpis_hit_only,Bowl,9,0.26171875,0.161328125,50.64750359381475,82.57326371929243
ray_gpis_hit_only,Bowl,10,0.28515625,0.199609375,60.99999985931142,80.28356980459908
ray_gpis_hit_only,Bowl,11,0.30078125,0.205078125,46.62053309042856,78.49821598843064
ray_gpis_hit_only,Bowl,12,0.22265625,0.180078125,40.05414387126329,53.066955909823335
ray_gpis_hit_only,Bowl,13,0.30859375,0.2046875,47.66041949009629,68.97650186620902
ray_gpis_hit_only,Bowl,14,0.34375,0.224609375,67.03688466722241,98.33574032828008
ray_gpis_hit_only,Corner,0,0.38671875,0.23515625,69.37837123474868,104.11600908619918
ray_gpis_hit_only,Corner,1,0.37109375,0.23828125,69.70655563971262,92.85746418215489
ray_gpis_hit_only,Corner,2,0.296875,0.216015625,61.54305633802992,88.34756520084429
ray_gpis_hit_only,Corner,3,0.33984375,0.20703125,72.26295738930517,101.24496091448486
ray_gpis_hit_only,Corner,4,0.359375,0.221484375,75.81044260473718,96.57061702182524
ray_gpis_hit_only,Corner,5,0.34765625,0.23359375,63.797941068857725,101.38808643209035
ray_gpis_hit_only,Corner,6,0.3203125,0.21953125,58.17841866259555,84.2588217280697
ray_gpis_hit_only,Corner,7,0.3984375,0.23984375,69.57708424705886,98.34209798237126
ray_gpis_hit_only,Corner,8,0.34765625,0.21328125,70.16332077619212,94.90296959145103
ray_gpis_hit_only,Corner,9,0.29296875,0.1828125,51.50804021526096,96.84930712677144
ray_gpis_hit_only,Corner,10,0.40234375,0.234765625,80.52573137153765,97.1222511226681
ray_gpis_hit_only,Corner,11,0.328125,0.1875,58.152432176853246,92.79208475839332
ray_gpis_hit_only,Corner,12,0.39453125,0.22734375,74.48652346333692,101.65216699500998
ray_gpis_hit_only,Corner,13,0.359375,0.2125,55.29201898006138,95.9863637251537
ray_gpis_hit_only,Corner,14,0.34375,0.21328125,70.70761814571813,95.91135211555478
ray_gpis_hit_only,Cross,0,0.30859375,0.222265625,59.879285288874634,82.8505762483882
ray_gpis_hit_only,Cross,1,0.35546875,0.22265625,60.27692129509968,94.3739594729673
ray_gpis_hit_only,Cross,2,0.32421875,0.22890625,55.06269902748378,88.53697858965992
ray_gpis_hit_only,Cross,3,0.3828125,0.223046875,72.02346268907175,102.08389988125981
ray_gpis_hit_only,Cross,4,0.38671875,0.234375,73.42961135922485,96.5609397487105
ray_gpis_hit_only,Cross,5,0.3125,0.19453125,72.85900240720817,99.57510807763727
ray_gpis_hit_only,Cross,6,0.37109375,0.236328125,65.16738230523006,97.90884256908537
ray_gpis_hit_only,Cross,7,0.33984375,0.21328125,69.15163120078462,102.45067795369302
ray_gpis_hit_only,Cross,8,0.359375,0.212109375,75.97474659026388,93.8570882071083
ray_gpis_hit_only,Cross,9,0.34375,0.2078125,70.47274977426491,94.55486351983384
ray_gpis_hit_only,Cross,10,0.33203125,0.199609375,57.65856209932794,91.14673229630861
ray_gpis_hit_only,Cross,11,0.3671875,0.22578125,73.45957093233257,92.36838623346588
ray_gpis_hit_only,Cross,12,0.41796875,0.24921875,90.14567563905099,103.37457241253854
ray_gpis_hit_only,Cross,13,0.3046875,0.18671875,62.65995546710017,95.3950814408124
ray_gpis_hit_only,Cross,14,0.3828125,0.226171875,77.82293593649027,102.63218280203691
ray_gpis_hit_only,Cube,0,0.35546875,0.226171875,64.49108436784478,93.24289518387558
ray_gpis_hit_only,Cube,1,0.375,0.231640625,52.98843690152828,92.19390242183863
ray_gpis_hit_only,Cube,2,0.34375,0.223046875,56.98693004090575,101.9748918569099
ray_gpis_hit_only,Cube,3,0.3359375,0.222265625,65.94498564852896,91.66402869024738
ray_gpis_hit_only,Cube,4,0.3828125,0.23125,70.42923773655244,102.85036247957666
ray_gpis_hit_only,Cube,5,0.3828125,0.236328125,63.60456531090963,102.51364363588627
ray_gpis_hit_only,Cube,6,0.3203125,0.2046875,65.3096968422652,85.34959502296054
ray_gpis_hit_only,Cube,7,0.3984375,0.242578125,74.40618988707222,100.05393959637952
ray_gpis_hit_only,Cube,8,0.328125,0.217578125,59.8865104904408,96.07200939440821
ray_gpis_hit_only,Cube,9,0.3828125,0.23203125,67.4157943369161,99.1137427433083
ray_gpis_hit_only,Cube,10,0.33203125,0.183203125,74.66012789911434,99.41816309462855
ray_gpis_hit_only,Cube,11,0.29296875,0.2140625,54.38781577693135,82.38858682554023
ray_gpis_hit_only,Cube,12,0.33984375,0.219140625,68.51724989545498,99.01712086099649
ray_gpis_hit_only,Cube,13,0.40234375,0.237890625,66.52851694887853,98.29995249975117
ray_gpis_hit_only,Cube,14,0.296875,0.212109375,59.75653189374096,87.02644371860899
ray_gpis_hit_only,Cylinder,0,0.359375,0.219921875,72.88647618195401,99.2537115979366
ray_gpis_hit_only,Cylinder,1,0.34765625,0.213671875,67.48125460482837,97.37452826953283
ray_gpis_hit_only,Cylinder,2,0.3671875,0.226171875,73.49765660157065,95.73467305312742
ray_gpis_hit_only,Cylinder,3,0.3671875,0.230859375,68.05452271451581,95.75375296882767
ray_gpis_hit_only,Cylinder,4,0.34765625,0.227734375,52.999111417009615,101.74606260736113
ray_gpis_hit_only,Cylinder,5,0.38671875,0.235546875,70.83488092122153,101.122811789697
ray_gpis_hit_only,Cylinder,6,0.375,0.234375,69.13591638505501,100.30954657340112
ray_gpis_hit_only,Cylinder,7,0.375,0.228515625,56.34876125412926,93.91774479483993
ray_gpis_hit_only,Cylinder,8,0.3359375,0.214453125,64.55418071981231,96.09744104130998
ray_gpis_hit_only,Cylinder,9,0.35546875,0.209765625,72.89073610301672,97.14777868931763
ray_gpis_hit_only,Cylinder,10,0.375,0.22890625,71.84317691150939,97.32455451491003
ray_gpis_hit_only,Cylinder,11,0.328125,0.212890625,57.726747866234085,100.2849446745415
ray_gpis_hit_only,Cylinder,12,0.37109375,0.2328125,75.95950253315482,99.64608320373199
ray_gpis_hit_only,Cylinder,13,0.36328125,0.219140625,59.175176196914535,101.93919109378785
ray_gpis_hit_only,Cylinder,14,0.3515625,0.20703125,59.22641221491208,92.77536162361781
ray_gpis_hit_only,L_Shaped,0,0.34765625,0.2140625,58.448290730854445,88.42099554251098
ray_gpis_hit_only,L_Shaped,1,0.3515625,0.216796875,61.30198065285291,99.52307751338293
ray_gpis_hit_only,L_Shaped,2,0.37109375,0.225,72.2420999682204,92.30800328789651
ray_gpis_hit_only,L_Shaped,3,0.33203125,0.20390625,59.49429744065086,95.0833726894725
ray_gpis_hit_only,L_Shaped,4,0.3515625,0.227734375,63.24682195885681,95.97747294460017
ray_gpis_hit_only,L_Shaped,5,0.33984375,0.223828125,62.8272806468532,95.46492071603384
ray_gpis_hit_only,L_Shaped,6,0.3515625,0.2234375,48.586567121969736,82.32423411696294
ray_gpis_hit_only,L_Shaped,7,0.39453125,0.224609375,73.75905557556976,102.44726205660696
ray_gpis_hit_only,L_Shaped,8,0.390625,0.22578125,56.392410669062656,96.48362503006378
ray_gpis_hit_only,L_Shaped,9,0.390625,0.229296875,73.53032020394923,100.6646156496072
ray_gpis_hit_only,L_Shaped,10,0.38671875,0.234375,77.67028113937079,100.42354539052359
ray_gpis_hit_only,L_Shaped,11,0.3828125,0.225,65.87089835421388,102.85174818468035
ray_gpis_hit_only,L_Shaped,12,0.3359375,0.2234375,69.65025455860624,85.21639615593556
ray_gpis_hit_only,L_Shaped,13,0.390625,0.229296875,80.98815210875597,101.8053915254534
ray_gpis_hit_only,L_Shaped,14,0.28515625,0.21171875,52.95471632012171,98.2572826375641
ray_gpis_hit_only,Thin_Irregular,0,0.27734375,0.196484375,65.87324419117785,95.89638137179321
ray_gpis_hit_only,Thin_Irregular,1,0.375,0.221484375,69.13026669668804,103.80628645622623
ray_gpis_hit_only,Thin_Irregular,2,0.26953125,0.18984375,48.25624796423544,89.05574429223209
ray_gpis_hit_only,Thin_Irregular,3,0.40234375,0.23828125,67.79533745374181,94.00957867468775
ray_gpis_hit_only,Thin_Irregular,4,0.41015625,0.242578125,77.6043274033963,98.86430363081199
ray_gpis_hit_only,Thin_Irregular,5,0.39453125,0.22890625,58.39173001600186,92.4678331137923
ray_gpis_hit_only,Thin_Irregular,6,0.40234375,0.239453125,66.90392832497554,100.78560187198887
ray_gpis_hit_only,Thin_Irregular,7,0.30859375,0.18359375,60.83183430121602,97.76501433723772
ray_gpis_hit_only,Thin_Irregular,8,0.34765625,0.233984375,64.85235834626965,98.55801171331183
ray_gpis_hit_only,Thin_Irregular,9,0.37890625,0.234765625,65.01863925387691,92.69178099999553
ray_gpis_hit_only,Thin_Irregular,10,0.3203125,0.21015625,46.827589147321326,90.56680360220543
ray_gpis_hit_only,Thin_Irregular,11,0.34375,0.20625,62.7244113064062,94.28075282602055
ray_gpis_hit_only,Thin_Irregular,12,0.36328125,0.221484375,55.54216983481767,95.68538738107888
ray_gpis_hit_only,Thin_Irregular,13,0.36328125,0.229296875,69.9718090955164,100.46620153071693
ray_gpis_hit_only,Thin_Irregular,14,0.34765625,0.226171875,60.6945811909888,93.04295370810935
ray_gpis_hit_only,green_Pepper,0,0.375,0.22109375,57.96205780138107,87.70819063318235
ray_gpis_hit_only,green_Pepper,1,0.35546875,0.208203125,74.37508262094492,102.43848346509805
ray_gpis_hit_only,green_Pepper,2,0.3984375,0.233203125,64.7507757099006,100.89406824422218
ray_gpis_hit_only,green_Pepper,3,0.31640625,0.21015625,58.690216104288325,95.90191611423528
ray_gpis_hit_only,green_Pepper,4,0.390625,0.22578125,64.36184127478379,102.0654242042256
ray_gpis_hit_only,green_Pepper,5,0.32421875,0.212109375,57.65548777700934,100.87413922145433
ray_gpis_hit_only,green_Pepper,6,0.39453125,0.230859375,68.24750542282003,97.72413152465221
ray_gpis_hit_only,green_Pepper,7,0.38671875,0.23046875,64.82282024063684,102.50100677399946
ray_gpis_hit_only,green_Pepper,8,0.37109375,0.225390625,57.0947430947787,95.54296490965834
ray_gpis_hit_only,green_Pepper,9,0.3515625,0.222265625,68.07975464630434,101.25661592817795
ray_gpis_hit_only,green_Pepper,10,0.328125,0.2125,66.30373753407508,98.99128441427962
ray_gpis_hit_only,green_Pepper,11,0.39453125,0.224609375,74.82397750022645,102.71245366310853
ray_gpis_hit_only,green_Pepper,12,0.34765625,0.219921875,59.76083199641803,96.82038285968086
ray_gpis_hit_only,green_Pepper,13,0.40625,0.239453125,79.47001616180239,99.84197145754914
ray_gpis_hit_only,green_Pepper,14,0.34765625,0.22734375,73.55084752749349,98.44195258377165
ray_gpis_novelty_only,Bowl,0,0.32421875,0.2140625,63.847224748956435,102.33958981783842
ray_gpis_novelty_only,Bowl,1,0.28515625,0.2,46.83952983183212,92.17622306614894
ray_gpis_novelty_only,Bowl,2,0.27734375,0.2046875,51.017487824511065,96.41617137843713
ray_gpis_novelty_only,Bowl,3,0.39453125,0.23671875,68.7372154906743,89.17637987271009
ray_gpis_novelty_only,Bowl,4,0.26171875,0.199609375,50.8995524899719,86.30160826409278
ray_gpis_novelty_only,Bowl,5,0.328125,0.208984375,66.35661353829165,97.40255715050338
ray_gpis_novelty_only,Bowl,6,0.31640625,0.2078125,61.65036007786877,84.24552662813319
ray_gpis_novelty_only,Bowl,7,0.1484375,0.0953125,13.978221003419716,23.19577877463687
ray_gpis_novelty_only,Bowl,8,0.296875,0.20546875,35.523221176922135,85.15735971811581
ray_gpis_novelty_only,Bowl,9,0.18359375,0.149609375,35.816185137837245,55.33306793364863
ray_gpis_novelty_only,Bowl,10,0.19140625,0.129296875,23.747260804020563,50.67725871421803
ray_gpis_novelty_only,Bowl,11,0.30078125,0.205078125,46.62053309042856,78.49821598843064
ray_gpis_novelty_only,Bowl,12,0.22265625,0.180078125,40.05414387126329,53.066955909823335
ray_gpis_novelty_only,Bowl,13,0.20703125,0.16875,28.83005027415888,42.14129787939036
ray_gpis_novelty_only,Bowl,14,0.1484375,0.110546875,17.567324699116135,24.809126240705787
ray_gpis_novelty_only,Corner,0,0.359375,0.215234375,66.3105469797626,97.11812437268169
ray_gpis_novelty_only,Corner,1,0.37109375,0.23828125,69.70655563971262,92.85746418215489
ray_gpis_novelty_only,Corner,2,0.34375,0.219921875,65.71393864075435,100.84565825830364
ray_gpis_novelty_only,Corner,3,0.2578125,0.193359375,55.15235110166297,91.30560796821307
ray_gpis_novelty_only,Corner,4,0.3828125,0.224609375,72.673054294914,101.72442522896247
ray_gpis_novelty_only,Corner,5,0.40625,0.239453125,81.31883017369636,98.77862527727939
ray_gpis_novelty_only,Corner,6,0.34375,0.22421875,60.229410127135,93.12203373363042
ray_gpis_novelty_only,Corner,7,0.35546875,0.235546875,62.735205151330646,95.83972098270777
ray_gpis_novelty_only,Corner,8,0.34765625,0.21328125,70.16332077619212,94.90296959145103
ray_gpis_novelty_only,Corner,9,0.33984375,0.20703125,54.48785145424564,96.2272090846101
ray_gpis_novelty_only,Corner,10,0.35546875,0.212890625,68.85674971494612,102.58165512713
ray_gpis_novelty_only,Corner,11,0.30078125,0.203515625,63.47227377730443,88.67071207117039
ray_gpis_novelty_only,Corner,12,0.38671875,0.225,78.18357727067297,100.78187760305165
ray_gpis_novelty_only,Corner,13,0.30859375,0.222265625,54.427276045984875,93.14725933514721
ray_gpis_novelty_only,Corner,14,0.34375,0.21328125,70.70761814571813,95.91135211555478
ray_gpis_novelty_only,Cross,0,0.40234375,0.237890625,74.56454096245356,96.94790620701541
ray_gpis_novelty_only,Cross,1,0.35546875,0.22265625,60.27692129509968,94.3739594729673
ray_gpis_novelty_only,Cross,2,0.37890625,0.22265625,48.718071986105095,84.23574118613985
ray_gpis_novelty_only,Cross,3,0.32421875,0.1984375,64.06690217671601,90.50066756301422
ray_gpis_novelty_only,Cross,4,0.38671875,0.234375,73.42961135922485,96.5609397487105
ray_gpis_novelty_only,Cross,5,0.359375,0.19296875,75.86122826490967,89.74721739443028
ray_gpis_novelty_only,Cross,6,0.3671875,0.2328125,68.82511859064448,99.98575126039717
ray_gpis_novelty_only,Cross,7,0.359375,0.224609375,71.69282199113894,93.57648470933015
ray_gpis_novelty_only,Cross,8,0.16796875,0.15078125,22.071560905378707,27.859115035132845
ray_gpis_novelty_only,Cross,9,0.38671875,0.229296875,60.73750828614502,99.74737022492543
ray_gpis_novelty_only,Cross,10,0.359375,0.228125,68.98285340781031,98.21844766012062
ray_gpis_novelty_only,Cross,11,0.33203125,0.214453125,66.9766084275523,89.22096516263183
ray_gpis_novelty_only,Cross,12,0.359375,0.233203125,72.86301726074213,96.50121907151491
ray_gpis_novelty_only,Cross,13,0.3984375,0.23359375,68.78482937163795,101.66877371178478
ray_gpis_novelty_only,Cross,14,0.29296875,0.14609375,50.040255825561054,95.45303787246765
ray_gpis_novelty_only,Cube,0,0.31640625,0.222265625,59.01912272577571,90.53592678184008
ray_gpis_novelty_only,Cube,1,0.34765625,0.22734375,69.99676384538779,95.98716237842993
ray_gpis_novelty_only,Cube,2,0.31640625,0.178125,55.80723880271935,100.9853479345747
ray_gpis_novelty_only,Cube,3,0.35546875,0.19375,65.26947063275827,96.92528163638625
ray_gpis_novelty_only,Cube,4,0.30859375,0.173046875,50.68093288601183,96.74915709076117
ray_gpis_novelty_only,Cube,5,0.3515625,0.194140625,59.91999039529827,94.27654571582502
ray_gpis_novelty_only,Cube,6,0.32421875,0.205859375,64.84013389642539,87.63229136677509
ray_gpis_novelty_only,Cube,7,0.375,0.223828125,51.62399402401121,93.01274748344512
ray_gpis_novelty_only,Cube,8,0.3984375,0.241015625,70.51713932402883,99.63284285442137
ray_gpis_novelty_only,Cube,9,0.30859375,0.218359375,51.506655823258846,89.77531652610259
ray_gpis_novelty_only,Cube,10,0.3515625,0.2140625,69.33091581424043,94.79045391268689
ray_gpis_novelty_only,Cube,11,0.31640625,0.21640625,58.298905975028184,87.77742572664552
ray_gpis_novelty_only,Cube,12,0.33984375,0.219140625,68.51724989545498,99.01712086099649
ray_gpis_novelty_only,Cube,13,0.39453125,0.234765625,59.49613238807965,102.69848236205321
ray_gpis_novelty_only,Cube,14,0.34375,0.216796875,69.70489547021711,99.59440269806704
ray_gpis_novelty_only,Cylinder,0,0.39453125,0.2328125,73.96821471033086,101.72777245817072
ray_gpis_novelty_only,Cylinder,1,0.34765625,0.213671875,67.48125460482837,97.37452826953283
ray_gpis_novelty_only,Cylinder,2,0.30859375,0.2,48.38966636488483,86.69341616068336
ray_gpis_novelty_only,Cylinder,3,0.36328125,0.22734375,69.63056462582071,92.52534662751805
ray_gpis_novelty_only,Cylinder,4,0.34765625,0.227734375,52.999111417009615,101.74606260736113
ray_gpis_novelty_only,Cylinder,5,0.296875,0.14765625,57.80648480529809,88.63041456999187
ray_gpis_novelty_only,Cylinder,6,0.34375,0.22265625,56.6532509545472,92.12523562067275
ray_gpis_novelty_only,Cylinder,7,0.39453125,0.240625,77.29128666617488,97.50785029692571
ray_gpis_novelty_only,Cylinder,8,0.41796875,0.24375,81.05442590164174,102.45709556737977
ray_gpis_novelty_only,Cylinder,9,0.30859375,0.205078125,64.00340129044031,92.37902911398034
ray_gpis_novelty_only,Cylinder,10,0.33984375,0.228515625,66.0568680366106,95.7085546625279
ray_gpis_novelty_only,Cylinder,11,0.328125,0.212890625,57.726747866234085,100.2849446745415
ray_gpis_novelty_only,Cylinder,12,0.3984375,0.235546875,78.87208478285096,102.03564719369041
ray_gpis_novelty_only,Cylinder,13,0.28515625,0.210546875,54.72977859096336,78.29556883932779
ray_gpis_novelty_only,Cylinder,14,0.3359375,0.20703125,69.96386726241579,101.2591284030022
ray_gpis_novelty_only,L_Shaped,0,0.32421875,0.21015625,66.80675685328467,95.34600385582159
ray_gpis_novelty_only,L_Shaped,1,0.3515625,0.216796875,61.30198065285291,99.52307751338293
ray_gpis_novelty_only,L_Shaped,2,0.33203125,0.190625,60.30605290593773,90.4424792814821
ray_gpis_novelty_only,L_Shaped,3,0.3046875,0.164453125,50.379540302188616,96.54993862771873
ray_gpis_novelty_only,L_Shaped,4,0.36328125,0.20390625,62.185297916554475,96.86413100503832
ray_gpis_novelty_only,L_Shaped,5,0.2734375,0.15234375,37.35600776228368,67.80946520751928
ray_gpis_novelty_only,L_Shaped,6,0.38671875,0.226171875,71.43971042471603,101.77609865250446
ray_gpis_novelty_only,L_Shaped,7,0.37109375,0.228515625,72.44722047414947,96.34587948415557
ray_gpis_novelty_only,L_Shaped,8,0.39453125,0.226171875,60.31272882031969,96.63195536532996
ray_gpis_novelty_only,L_Shaped,9,0.39453125,0.2296875,64.05706969743096,96.5888113180335
ray_gpis_novelty_only,L_Shaped,10,0.359375,0.191796875,68.36590934401478,100.65538662813124
ray_gpis_novelty_only,L_Shaped,11,0.36328125,0.221484375,66.54449198155403,99.08465534834446
ray_gpis_novelty_only,L_Shaped,12,0.3359375,0.2234375,69.65025455860624,85.21639615593556
ray_gpis_novelty_only,L_Shaped,13,0.328125,0.221484375,62.623415393868854,102.3426506257519
ray_gpis_novelty_only,L_Shaped,14,0.2890625,0.209765625,54.8754106428921,88.44929144270708
ray_gpis_novelty_only,Thin_Irregular,0,0.36328125,0.221484375,69.62580607842239,96.56366639194825
ray_gpis_novelty_only,Thin_Irregular,1,0.3515625,0.221484375,69.4909316756816,99.00864129241828
ray_gpis_novelty_only,Thin_Irregular,2,0.296875,0.201953125,54.692620848553474,88.99521598617012
ray_gpis_novelty_only,Thin_Irregular,3,0.40234375,0.23828125,67.79533745374181,94.00957867468775
ray_gpis_novelty_only,Thin_Irregular,4,0.37109375,0.223046875,67.85275878971152,87.58211342119363
ray_gpis_novelty_only,Thin_Irregular,5,0.34375,0.208203125,72.36633341374812,95.01420828104135
ray_gpis_novelty_only,Thin_Irregular,6,0.2734375,0.196875,54.452570297147076,98.44769124971921
ray_gpis_novelty_only,Thin_Irregular,7,0.34375,0.213671875,67.27165300995516,96.2893567918517
ray_gpis_novelty_only,Thin_Irregular,8,0.3984375,0.240625,74.99126023894712,101.3008035798836
ray_gpis_novelty_only,Thin_Irregular,9,0.3125,0.21328125,58.89535244628621,95.18103755847251
ray_gpis_novelty_only,Thin_Irregular,10,0.390625,0.23984375,73.53898930913196,101.67165448606474
ray_gpis_novelty_only,Thin_Irregular,11,0.3359375,0.21640625,64.76115042400343,100.9531487038792
ray_gpis_novelty_only,Thin_Irregular,12,0.32421875,0.220703125,59.68057864077851,96.59860847539287
ray_gpis_novelty_only,Thin_Irregular,13,0.36328125,0.231640625,74.95898812634425,94.23328191243725
ray_gpis_novelty_only,Thin_Irregular,14,0.37109375,0.237890625,66.64994808387475,96.58381217150853
ray_gpis_novelty_only,green_Pepper,0,0.375,0.22109375,57.96205780138107,87.70819063318235
ray_gpis_novelty_only,green_Pepper,1,0.38671875,0.221484375,78.29370212437354,102.69428071375906
ray_gpis_novelty_only,green_Pepper,2,0.359375,0.224609375,71.23749111772904,98.60868472273432
ray_gpis_novelty_only,green_Pepper,3,0.3359375,0.194140625,68.14415716471437,94.64348799342443
ray_gpis_novelty_only,green_Pepper,4,0.3828125,0.23984375,66.1133630920035,101.20904709516289
ray_gpis_novelty_only,green_Pepper,5,0.33984375,0.207421875,53.7208020818764,97.70667742747523
ray_gpis_novelty_only,green_Pepper,6,0.33203125,0.213671875,50.17850270840037,94.1828269244638
ray_gpis_novelty_only,green_Pepper,7,0.3359375,0.219921875,54.871175211903925,82.84480578012885
ray_gpis_novelty_only,green_Pepper,8,0.30859375,0.194140625,59.99855487066831,89.57552860238924
ray_gpis_novelty_only,green_Pepper,9,0.375,0.230078125,71.54821374353129,101.88538388770966
ray_gpis_novelty_only,green_Pepper,10,0.375,0.2203125,78.85908546941141,99.00451362918243
ray_gpis_novelty_only,green_Pepper,11,0.359375,0.209375,65.16153241912272,95.77856659255971
ray_gpis_novelty_only,green_Pepper,12,0.34375,0.225,61.56855028770336,101.20949804484276
ray_gpis_novelty_only,green_Pepper,13,0.390625,0.230078125,63.02101130522625,98.7412333414338
ray_gpis_novelty_only,green_Pepper,14,0.26953125,0.14140625,58.11560132674829,90.46087169500578
ray_gpis_pointwise,Bowl,0,0.32421875,0.2140625,63.847224748956435,102.33958981783842
ray_gpis_pointwise,Bowl,1,0.28515625,0.2,46.83952983183212,92.17622306614894
ray_gpis_pointwise,Bowl,2,0.2734375,0.191015625,39.308034042057734,81.27700985935198
ray_gpis_pointwise,Bowl,3,0.2734375,0.189453125,38.445518641502815,67.61565075291848
ray_gpis_pointwise,Bowl,4,0.26171875,0.199609375,50.8995524899719,86.30160826409278
ray_gpis_pointwise,Bowl,5,0.328125,0.208984375,66.35661353829165,97.40255715050338
ray_gpis_pointwise,Bowl,6,0.31640625,0.2078125,61.65036007786877,84.24552662813319
ray_gpis_pointwise,Bowl,7,0.1484375,0.0953125,13.978221003419716,23.19577877463687
ray_gpis_pointwise,Bowl,8,0.296875,0.20546875,35.523221176922135,85.15735971811581
ray_gpis_pointwise,Bowl,9,0.18359375,0.149609375,35.816185137837245,55.33306793364863
ray_gpis_pointwise,Bowl,10,0.28515625,0.199609375,60.99999985931142,80.28356980459908
ray_gpis_pointwise,Bowl,11,0.30078125,0.205078125,46.62053309042856,78.49821598843064
ray_gpis_pointwise,Bowl,12,0.22265625,0.180078125,40.05414387126329,53.066955909823335
ray_gpis_pointwise,Bowl,13,0.20703125,0.16875,28.83005027415888,42.14129787939036
ray_gpis_pointwise,Bowl,14,0.1484375,0.110546875,17.567324699116135,24.809126240705787
ray_gpis_pointwise,Corner,0,0.38671875,0.23515625,69.37837123474868,104.11600908619918
ray_gpis_pointwise,Corner,1,0.37109375,0.23828125,69.70655563971262,92.85746418215489
ray_gpis_pointwise,Corner,2,0.34375,0.219921875,65.71393864075435,100.84565825830364
ray_gpis_pointwise,Corner,3,0.2578125,0.193359375,55.15235110166297,91.30560796821307
ray_gpis_pointwise,Corner,4,0.33203125,0.21953125,64.32220374155096,94.2641036932333
