planner,object,initial_pose_seed,planner_seeds,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s
ray_gpis,Bowl,10,1,0.8213333333333334,0.886412596118993,5.151827337418127,0.33628024858847544,0.24773002682501985,0.6731033333333333,0.7748410739762625,0.48432465769187116,0.2837674336158559,0.05259242858755653,0.09686493153837424,0.11291140713538295,-0.2,1.0,0.016046475597008714,0.2,0.0,0.6664745579652094,0.75,1.049962344398955,8.918240200728178e-05,1.0500515268009623
ray_gpis,Bowl,11,1,0.8223666666666667,0.897742339162634,4.514453314590068,0.3604738659184356,0.2799408290912051,0.7587533333333333,0.8539020056372604,0.37024338218420616,0.2770087964651633,0.04900595300297226,0.07404867643684124,0.11469515246876179,-0.4,1.0,0.04064647603192055,0.2,0.0,0.7339660462920575,0.75,1.900849783801823,0.00010657519742380827,1.9009563589992466
ray_gpis,Bowl,12,1,0.8906333333333334,0.9391117552561339,4.6471522642363325,0.4059120351282712,0.3082809232491152,0.7574133333333333,0.8502615791962652,0.3442968883974252,0.3213668343734254,0.05626608844968656,0.06885937767948505,0.09173382132922407,0.2,1.0,0.022874443649739028,0.4,0.0,0.728872274834058,0.25,1.652163788594771,9.598879551049322e-05,1.6522597773902816
ray_gpis,Bowl,13,1,0.6643666666666667,0.7883516480066803,6.067961849212797,0.3117716782415686,0.23983562745223758,0.5718533333333333,0.718327838633763,0.14800176470998194,0.20751329236866028,0.036042629756229856,0.029600352941996387,0.13543940270348248,-0.7,1.0,0.1058390497614861,0.0,0.0,0.8395190189402608,0.5,1.904208354203729,0.00010310120123904198,1.904311455404968
ray_gpis,Bowl,14,1,0.5401666666666667,0.698817963632045,6.572514880317849,0.25699003467825443,0.1989315231882925,0.4890533333333334,0.6549377937062268,0.07626005367084288,0.15289365204168193,0.02682107326316362,0.015252010734168575,0.18121586557066782,-1.0,1.0,0.16596385483649925,0.0,0.0,0.8222508726253146,1.0,1.83830378499988,0.00012139060127083212,1.838425175601151
ray_gpis,Corner,0,1,0.9598333333333333,0.978638349994146,3.8012861132180706,0.07794540940068302,0.047706357584852734,0.8131866666666667,0.8828224331243175,0.44839804428412955,0.06421991055768841,0.012655593767309911,0.08967960885682591,0.09162477692089074,0.4,1.0,0.0019451680640648395,0.8,0.0,0.32392531185625995,0.25,0.8328625038004247,7.950379804242403e-05,0.8329420075984671
ray_gpis,Corner,1,1,0.9978666666666667,0.99893219434063,3.4415416265090104,0.07948624128905643,0.05012980722938933,0.89506,0.9344684546937966,0.37672221914085036,0.06455794115073028,0.012705537986265414,0.07534444382817007,0.0753811820998509,0.5,1.0,3.673827168082511e-05,0.8,0.0,0.13676792458228426,0.5,1.3483988296007738,9.426420147065073e-05,1.3484930938022444
ray_gpis,Corner,2,1,0.9546666666666667,0.9733154745781118,3.6964603035264134,0.07422959979999458,0.04389271166427611,0.8289366666666667,0.893697891125915,0.407110011820925,0.06270132191433603,0.012386025765076147,0.081422002364185,0.08415900475399189,0.2,1.0,0.0027370023898068974,0.4,0.0,0.21397613155184247,0.5,0.6997926780051784,8.273939893115312e-05,0.6998754174041096
ray_gpis,Corner,3,1,0.9962666666666666,0.9968465462167387,3.546661931277676,0.08114636798277892,0.04820305917062113,0.8773299999999999,0.9228689842454084,0.3867328071910491,0.06812104620512513,0.013433777094652617,0.07734656143820981,0.07776597430294793,0.6,1.0,0.00041941286473812234,0.8,0.0,0.11841954680704965,0.25,0.8108438176015624,0.00010308100027032197,0.8109468986018328
ray_gpis,Corner,4,1,0.9961,0.9943340032988791,3.9684451672516805,0.08487977443342327,0.05029394511363354,0.8736700000000001,0.9202388545518293,0.3462943457954992,0.07105913260696188,0.014000385114359451,0.06925886915909985,0.06998488769485464,0.8,1.0,0.0007260185357548021,0.8,0.0,0.1640092126344701,0.5,0.8069230537948897,9.238840139005333e-05,0.8070154421962797
