scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
sparse,ray_gpis_novelty_only,Cylinder,22,0.8786063226683811,0.8128499999999999,0.3671875,0.484375,64,1,0.002974337100447838,0.9431193677040322,0.08803333333333335,nan,1.0,0.2380252310016658,0.9417148362235067,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,L_Shaped,15,0.9228666710236031,0.8828333333333334,0.7236842105263157,1.0,76,1,0.000848812836923063,0.9794745628642709,0.05229166666666668,nan,0.2,0.2248797839944018,0.9417204301075269,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,L_Shaped,16,0.8990393192979532,0.8472500000000001,0.8227272727272726,0.9848484848484849,66,1,0.0007009305058127135,0.9636092232128145,0.083675,nan,0.4,0.2397782234038459,0.9416439600363306,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,L_Shaped,17,0.9061162953945617,0.8578766666666666,0.48139534883720925,1.0,43,3,0.0,0.9670727265612573,0.06588333333333332,nan,0.4,0.230248715201742,0.9417576703068122,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,L_Shaped,18,0.896795291244251,0.8360799999999999,0.7261904761904762,1.0,84,1,0.0,0.951568554495803,0.08750833333333333,nan,0.6,0.23483446200261823,0.9415807560137456,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,L_Shaped,19,0.8811995542360049,0.8149933333333333,0.7214285714285715,0.9285714285714286,14,1,0.0020571513774700068,0.9419900190126049,0.09154166666666666,nan,0.4,0.22713329839752988,0.941578148710167,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,L_Shaped,20,0.8799608888634893,0.80914,0.65,1.0,40,1,0.002967604864739737,0.935122303307848,0.048241666666666655,nan,1.0,0.2376612125983229,0.9417426545086119,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,L_Shaped,21,0.9050127209961975,0.8471566666666666,0.33421052631578946,1.0,76,2,0.0037589608470780245,0.9565908178942748,0.07820000000000002,nan,0.2,0.23076152200228534,0.9416195856873824,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,L_Shaped,22,0.9060548072801513,0.8568933333333334,0.4962962962962963,0.9629629629629629,27,1,0.0016150726697745366,0.9671533732156699,0.06670000000000001,nan,0.4,0.2356655879964819,0.9417727487034417,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Thin_Irregular,15,0.9178826879503663,0.8718233333333334,0.4791044776119403,0.9701492537313433,67,2,0.0009784704534082367,0.9713512478092212,0.05359166666666665,nan,0.6,0.551324312997167,0.9416294088425236,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Thin_Irregular,16,0.9000007346495478,0.8494400000000001,0.475,1.0,88,3,0.0,0.9652272943488911,0.07834166666666667,nan,0.4,0.5469525891909143,0.9416951080773606,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Thin_Irregular,17,0.8551090032808737,0.7754833333333333,0.6599999999999999,1.0,135,1,0.0,0.9136836018834609,0.10933333333333334,nan,0.6,0.414390635601012,0.941684665226782,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Thin_Irregular,18,0.8042978832762507,0.69546,0.4238095238095238,0.8571428571428571,42,3,0.024407421899987458,0.8655891215116314,0.08634999999999998,nan,1.0,0.4528699290007353,0.9417216462456802,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Thin_Irregular,19,0.8953821078850763,0.8334199999999999,0.6035714285714286,1.0,112,1,0.0073737868467800005,0.9500993593166229,0.085475,nan,0.6,0.5536280127882491,0.9416607015032211,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Thin_Irregular,20,0.8692406599821088,0.7981333333333334,0.6976415094339623,0.9858490566037735,212,1,0.0021712537784222274,0.9303823081196118,0.0992833333333333,nan,0.6,0.5484694928047247,0.9416666666666668,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Thin_Irregular,21,0.8286162164420423,0.7367066666666666,0.45087719298245615,1.0,57,2,0.007537508311968755,0.8940394396398114,0.10480833333333334,nan,1.0,0.5744131992018083,0.9417382999044891,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,Thin_Irregular,22,0.876076958950514,0.8075166666666664,0.526984126984127,1.0,126,2,0.0008561981867089286,0.9374601872258544,0.08878333333333333,nan,0.4,0.4102397121983813,0.9416180150125104,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,green_Pepper,15,0.8425059388173098,0.7576766666666666,0.5952380952380952,1.0,63,2,0.006766852763894438,0.908345360320779,0.11453333333333335,nan,1.0,0.22501825281069615,0.9417874396135266,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,green_Pepper,16,0.8809354880991893,0.8150999999999999,0.39836065573770496,0.9344262295081968,61,3,0.0,0.9412740777854651,0.08299999999999999,nan,0.6,0.21384613039845135,0.941712204007286,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,green_Pepper,17,0.8698458085548981,0.7980233333333334,0.6799999999999999,0.96,50,1,0.0,0.9319867978181124,0.09162500000000001,nan,1.0,0.10996732659696136,0.9415584415584416,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,green_Pepper,18,0.8909333051352378,0.8299733333333332,0.6577464788732394,1.0,71,1,0.00038824609778354,0.9504639453434727,0.0892,nan,0.6,0.22475653860601597,0.941623263888889,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,green_Pepper,19,0.8393453844169739,0.7552566666666667,0.8833333333333334,1.0,72,1,0.0,0.9052121505299441,0.11783333333333335,nan,0.6,0.10896384780062363,0.9417910447761194,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,green_Pepper,20,0.8888767970348,0.8294666666666666,0.6305555555555555,0.9722222222222222,36,1,0.0009722006995230847,0.9522843390329022,0.08029166666666668,nan,0.6,0.2184506543999305,0.9417587476979742,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,green_Pepper,21,0.9019845911129227,0.8447799999999999,0.6755813953488372,0.9883720930232558,86,2,0.00039129685225841593,0.957252095471852,0.07702500000000001,nan,0.4,0.11210956460563466,0.9415696420871065,0.0,0.0,5,6,5,0.0,0
sparse,ray_gpis_novelty_only,green_Pepper,22,0.8854022623671802,0.8181900000000001,0.6125,1.0,112,1,0.0,0.9410263626015873,0.09419999999999998,nan,0.6,0.11548438779718709,0.9416559416559416,0.0,0.0,5,6,5,0.0,0
