planner,object,initial_pose_seed,planner_seed,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s,gain_consistency_max_abs_error,coverage_recall_max_abs_error,visibility_monotonic_min_delta
ray_gpis_novelty_only,Cube,21,0,0.9998333333333334,0.9999166597216435,2.9500480741262436,0.14578639626466397,0.08832698079254263,0.8114533333333332,0.8797122621690571,0.468740865944562,0.12373107091174773,0.024123362239382044,0.0937481731889124,0.0937648412445837,0.5267949192431123,1.0,1.6668055671309468e-05,0.8,0.0,0.2249198901350423,0.75,0.2185302080004476,5.496799713000655e-05,0.2185851759975776,0.0,0.0,0.018778921940659138
ray_gpis_novelty_only,Cube,20,0,0.9997333333333334,0.9998666488865182,2.8222049586474895,0.15360104408299194,0.09316585447113188,0.8768799999999999,0.9196419279987704,0.4583012624013456,0.1310126799771512,0.02552143005760641,0.09166025248026913,0.09167358848068399,0.3267949192431122,1.0,1.3336000414865268e-05,0.8,0.0,0.09323393511100936,1.0,0.2188889017968904,5.266760126687586e-05,0.2189415693981573,0.0,0.0,0.023054683790387692
ray_gpis_novelty_only,Cube,17,0,1.0,1.0,2.7289842255413532,0.15902395848673564,0.09399488222684216,0.8598800000000001,0.9089490661052384,0.46570256009380495,0.13725898646900825,0.026759251569690834,0.09314051201876099,0.09315407448591953,0.6,1.0,1.3562467158534375e-05,0.8,0.0,0.1789530999656672,1.0,0.22441380880190992,4.9444800242781636e-05,0.2244632536021527,0.0,0.0,0.023133388725021048
ray_gpis_novelty_only,Cube,22,0,0.9976666666666667,0.9988319706324045,2.938678488135338,0.1457265767780895,0.08513251087386484,0.7798999999999999,0.8538684496026914,0.5973826180454167,0.12492971065784685,0.024392127783479666,0.11947652360908331,0.1347255365248423,0.2,1.0,0.015249012915758975,0.6,0.0,0.23999860523002972,0.25,0.10725435859931168,4.847360251005739e-05,0.10730283220182173,0.0,0.0,0.02172159527024803
ray_gpis_novelty_only,Cube,18,0,0.9849333333333333,0.9924094847853833,2.988163847476244,0.14801323653857346,0.08890805181128549,0.7971533333333334,0.8720466163595049,0.4221383128843206,0.125432712086867,0.02443883092359462,0.08442766257686411,0.08576894275959428,0.8,1.0,0.0013412801827301646,0.8,0.0,0.19112801127260237,0.75,0.23172805100039112,5.7325002853758636e-05,0.2317853760032449,0.0,0.0,0.021288871104179485
ray_gpis_novelty_only,Cube,16,0,1.0,1.0,2.9198224656283855,0.14903078133750108,0.0908907075874674,0.8453633333333332,0.9019004268223506,0.44735255095887094,0.12350557831472461,0.023981771675594198,0.08947051019177418,0.09007611378730587,0.7,1.0,0.0006056035955316786,0.8,0.0,0.07595291399633783,0.5,0.21989427959779279,5.163979949429631e-05,0.21994591939728708,0.0,0.0,0.020246629497521124
ray_gpis_novelty_only,Cube,15,0,0.9901333333333333,0.9950422082272544,3.0154078267514706,0.14741752663270238,0.0883085946878496,0.8274000000000001,0.8949389732820519,0.4040221067807017,0.12190782333067603,0.023673248959427226,0.08080442135614034,0.09364071991996734,0.4,1.0,0.012836298563826998,0.4,0.0,0.21045541027695122,0.75,0.19389786080282648,5.57006016606465e-05,0.1939535614044871,0.0,0.0,0.01959833927225127
ray_gpis_novelty_only,Thin_Irregular,19,0,0.9910666666666667,0.9955132927074264,2.998724114149809,0.9996512137154969,0.8959590754662384,0.8334199999999999,0.8953821078850763,0.4297533844987923,0.9993331214212375,0.10453287824845589,0.08595067689975847,0.09184970637718246,0.2,1.0,0.005899029477424001,0.6,0.4,0.18116863841840233,0.5,0.5535679107939359,6.010199431329966e-05,0.5536280127882491,0.0,0.0,0.0
ray_gpis_novelty_only,Thin_Irregular,21,0,0.9998333333333334,0.9999166597216435,2.9457146301865578,0.999444365630251,0.8906805151443923,0.7367066666666666,0.8286162164420423,0.6007277373343005,0.9991182215598624,0.12591471917925345,0.12014554746686013,0.1261755541164351,0.9,1.0,0.006030006649575004,0.8,0.0,0.34551116531242837,0.5,0.5743584493990056,5.474980280268937e-05,0.5744131992018083,0.0,0.0,0.00025048064735366804
ray_gpis_novelty_only,Thin_Irregular,20,0,0.9944333333333333,0.9972088980997108,2.846578136086464,0.999540100756185,0.8404665001238802,0.7981333333333334,0.8692406599821088,0.495747822648276,0.9991300079290714,0.10563294781042395,0.0991495645296552,0.10088656755239298,0.5,1.0,0.001737003022737782,0.6,0.0,0.22651117961776146,0.5,0.5484177568025188,5.1736002205871046e-05,0.5484694928047247,0.0,0.0,0.0017032624444576205
