object_name,method,reconstruction_seed,trial_seed,placement_success,regrasp_success,conditional_regrasp_success,sequential_success,placement_margin_m,placement_tilt_deg,placement_tilt_limit_deg,predicted_grasp_width_m,actual_grasp_width_m,contact_error_m,antipodal_margin,failure_reason
cube_purple,aurora_real,0,10,True,True,True,True,0.024336695419475692,2.247355646508071,38.48708757897994,0.07687202084391268,0.07163095812459756,0.004724113384231804,0.8481426457293476,success
cube_purple,aurora_real,0,11,True,False,False,False,0.024336695419475654,0.797604052768104,38.48708757897989,0.07687202084391268,0.04892571116336337,0.022206344423099357,0.04826664453420315,not_antipodal
cube_purple,aurora_real,0,12,True,True,True,True,0.024336695419475692,2.0546544212674993,38.48708757897994,0.07687202084391268,0.07216461843298802,0.005108240456789894,0.9844538698484359,success
cube_purple,aurora_real,0,13,True,False,False,False,0.024336695419475654,3.4594681937860274,38.48708757897989,0.07687202084391268,0.04675160631579679,0.02258948089324643,0.0502743095341483,not_antipodal
cube_purple,aurora_real,0,14,True,False,False,False,0.02433669541947564,4.973486478319724,38.487087578979875,0.07687202084391268,0.06603305615715734,0.005883981340112287,0.0752575701470456,not_antipodal
cube_purple,aurora_real,0,15,True,True,True,True,0.02433669541947568,1.8703127729553797,38.48708757897992,0.07687202084391268,0.07211533499971128,0.005021317179569807,0.9826579350471272,success
cube_purple,aurora_real,0,16,True,False,False,False,0.024336695419475647,3.162814529583791,38.48708757897989,0.07687202084391268,0.07115843339941545,0.006079899987316682,0.23941953450772188,not_antipodal
cube_purple,aurora_real,0,17,True,True,True,True,0.024336695419475685,1.304540344639593,38.487087578979924,0.07687202084391268,0.07207492135638405,0.0036077044688391136,0.9730949718275517,success
cube_purple,aurora_real,0,18,True,False,False,False,0.0243366954194757,3.5705357734041128,38.487087578979946,0.07687202084391268,0.07162350663356602,0.005075453418077669,0.29389448547721103,not_antipodal
cube_purple,aurora_real,0,19,True,True,True,True,0.024336695419475658,1.604542623324378,38.48708757897989,0.07687202084391268,0.07191441472631435,0.004785905142958981,0.9937018781268724,success
cube_purple,aurora_real,0,20,True,False,False,False,0.024336695419475685,2.600050368691674,38.487087578979974,0.07687202084391268,0.07118637483427623,0.00905893180379892,0.5660084924489792,not_antipodal
cube_purple,aurora_real,0,21,True,False,False,False,0.02433669541947567,4.134437125094249,38.48708757897991,0.07687202084391268,0.05397544886158388,0.01738060217520831,0.044618096220526426,not_antipodal
cube_purple,aurora_real,0,22,True,False,False,False,0.024336695419475685,3.8026877825174874,38.487087578979924,0.07687202084391268,0.048447481781110635,0.02833553050628504,0.042719715147101656,not_antipodal
cube_purple,aurora_real,0,23,True,True,True,True,0.02433669541947568,5.341567188029428,38.48708757897992,0.07687202084391268,0.07162571002621651,0.003131016784656816,0.8489821696109303,success
cube_purple,aurora_real,0,24,True,True,True,True,0.024336695419475682,4.609680659300531,38.487087578979924,0.07687202084391268,0.07220369290593238,0.006721185033748502,0.999822735750894,success
cube_purple,aurora_real,0,25,True,True,True,True,0.024336695419475658,2.015855064907303,38.48708757897989,0.07687202084391268,0.07200159869631186,0.003586027752801238,0.8875707826820023,success
cube_purple,aurora_real,0,26,True,False,False,False,0.024336695419475668,2.518330404111333,38.4870875789799,0.07687202084391268,0.06791022848324207,0.0044954397136603985,0.09401346257638549,not_antipodal
cube_purple,aurora_real,0,27,True,False,False,False,0.02433669541947565,2.6466838573170395,38.48708757897989,0.07687202084391268,0.05360023206111801,0.017578969213823206,0.032414135071628464,not_antipodal
cube_purple,aurora_real,0,28,True,False,False,False,0.024336695419475654,3.3694944057653315,38.48708757897989,0.07687202084391268,0.07107413748793352,0.007017935556354157,0.62462680475092,not_antipodal
cube_purple,aurora_real,0,29,True,True,True,True,0.024336695419475654,4.399275601557509,38.48708757897989,0.07687202084391268,0.07183057150024623,0.004795342224590456,0.985719583354342,success
green_Pepper,aurora_real,0,0,False,False,True,False,-0.010414506416107881,5.356529987558396,0.0,0.0745714475433225,0.07185928992725266,0.004162474100317028,0.9506122932802509,placement_unstable
green_Pepper,aurora_real,0,1,False,False,True,False,-0.010414506416107793,6.5550519185488065,0.0,0.0745714475433225,0.07080546274932786,0.003446347723649814,0.9446048759841434,placement_unstable
green_Pepper,aurora_real,0,2,False,False,True,False,-0.01041450641610784,3.097800656689588,0.0,0.0745714475433225,0.07091613001206912,0.004198418610406703,0.9501719888910408,placement_unstable
green_Pepper,aurora_real,0,3,False,False,True,False,-0.010414506416107855,1.1591849953711442,0.0,0.0745714475433225,0.07135871277117108,0.0031013859874933812,0.9525155591422566,placement_unstable
green_Pepper,aurora_real,0,4,False,False,True,False,-0.01041450641610786,3.7266023903895995,0.0,0.0745714475433225,0.07089794586018508,0.0029531607393729945,0.9512996512413976,placement_unstable
green_Pepper,aurora_real,0,5,False,False,True,False,-0.010414506416107836,3.708587241231295,0.0,0.0745714475433225,0.07065779132161687,0.0024734066659599023,0.9717395959155418,placement_unstable
green_Pepper,aurora_real,0,6,False,False,True,False,-0.010414506416107831,5.005588511142475,0.0,0.0745714475433225,0.07121772010334788,0.0022030833263868483,0.9619658141611162,placement_unstable
green_Pepper,aurora_real,0,7,False,False,True,False,-0.010414506416107878,0.8247031988536317,0.0,0.0745714475433225,0.07013152539969195,0.002256543422546233,0.966020978545988,placement_unstable
