planner,object,initial_pose_seed,planner_seed,step,selected_action,oracle_action,selected_gain_f@5,oracle_gain_f@5,oracle_regret_f@5,oracle_action_accuracy,score_gain_spearman,minus_x_gain_f@5,minus_y_gain_f@5,plus_z_gain_f@5,minus_x_score,minus_y_score,plus_z_score
ray_gpis,Cylinder,21,0,3,minus_x,minus_x,0.010803218529680358,0.010803218529680358,0.0,1.0,0.8660254037844387,0.010803218529680358,0.0,0.0,3.239466605009511e-05,2.3902515749796294e-05,2.3992372007342055e-05
ray_gpis,Cylinder,21,0,4,minus_x,minus_x,0.006542526421741357,0.006542526421741357,0.0,1.0,0.5,0.006542526421741357,0.0004219596404887449,0.0007592727129155374,2.5155770345008932e-05,2.3568371034343727e-05,2.3070717361406423e-05
ray_gpis,Cylinder,20,0,0,minus_x,minus_x,0.26596404093405424,0.26596404093405424,0.0,1.0,1.0,0.26596404093405424,0.15769094967503627,0.08635254290865446,0.0009642273071222007,0.00039006900624372065,7.038121111690998e-05
ray_gpis,Cylinder,20,0,1,minus_x,minus_x,0.1359329218136318,0.1359329218136318,0.0,1.0,1.0,0.1359329218136318,0.03081572847352021,0.02201626174318483,0.0001329022488789633,4.038607585243881e-05,2.5767960323719308e-05
ray_gpis,Cylinder,20,0,2,minus_y,minus_y,0.016266427343463175,0.016266427343463175,0.0,1.0,1.0,0.005284238738197944,0.016266427343463175,0.007286244149319443,2.5316901883343235e-05,2.590671465441119e-05,2.569336174929049e-05
ray_gpis,Cylinder,20,0,3,minus_x,minus_x,0.004195977340115786,0.004195977340115786,0.0,1.0,0.5,0.004195977340115786,0.0005750122215465447,0.0005919144109259866,2.545726420066785e-05,2.5006082069012336e-05,2.485858385625761e-05
ray_gpis,Cylinder,20,0,4,minus_y,plus_z,0.0005702345840675749,0.002761268891751101,0.002191034307683526,0.0,-1.0,0.0016585869978569256,0.0005702345840675749,0.002761268891751101,2.4060318537522107e-05,2.4297996787936427e-05,2.3927719666971825e-05
ray_gpis,Cylinder,17,0,0,minus_y,minus_y,0.1850242224955143,0.1850242224955143,0.0,1.0,1.0,0.15742564892738609,0.1850242224955143,0.13188054298779128,0.0006318846135400236,0.0006359443068504333,0.0002679599856492132
ray_gpis,Cylinder,17,0,1,minus_y,minus_y,0.13285411669901837,0.13285411669901837,0.0,1.0,1.0,0.11234245479149974,0.13285411669901837,0.00796916477053089,0.0004310393414925784,0.00045898748794570565,6.277420470723882e-05
ray_gpis,Cylinder,17,0,2,minus_y,minus_y,0.10876089521098553,0.10876089521098553,0.0,1.0,1.0,0.08153214171069378,0.10876089521098553,0.022097421719419863,0.0001038798363879323,0.00032344431383535266,2.791767656162847e-05
ray_gpis,Cylinder,17,0,3,minus_y,minus_x,0.006831640331615985,0.010238283570605966,0.0034066432389899814,0.0,-0.5,0.010238283570605966,0.006831640331615985,0.010036552410621846,2.370885522395838e-05,2.611045420053415e-05,2.3269993107533082e-05
ray_gpis,Cylinder,17,0,4,minus_x,minus_y,0.004112064613882471,0.00493380465563209,0.000821740041749619,0.0,-0.5,0.004112064613882471,0.00493380465563209,0.0012506575388345764,2.7160882382304408e-05,2.405196391919162e-05,2.5822177121881396e-05
ray_gpis,Cylinder,22,0,0,minus_x,minus_x,0.24899400922521198,0.24899400922521198,0.0,1.0,0.5,0.24899400922521198,0.1965104548570955,0.028898172320036886,0.0014246924547478557,0.0006293082260526717,0.0008445737767033279
ray_gpis,Cylinder,22,0,1,minus_x,minus_x,0.15841296985746245,0.15841296985746245,0.0,1.0,0.5,0.15841296985746245,0.0727954431806529,0.04431184087974749,0.00027565783238969743,4.327444912632927e-05,7.748595817247406e-05
ray_gpis,Cylinder,22,0,2,minus_x,minus_x,0.035382782477098695,0.035382782477098695,0.0,1.0,1.0,0.035382782477098695,0.026293305223197838,0.0,2.6224188331980258e-05,2.4965083866845816e-05,2.4908798877731897e-05
ray_gpis,Cylinder,22,0,3,plus_z,minus_x,0.00027343276460423116,0.001927963158023016,0.001654530393418785,0.0,0.5,0.001927963158023016,0.0,0.00027343276460423116,2.9331840778468177e-05,2.48690957960207e-05,2.9928076401120052e-05
ray_gpis,Cylinder,22,0,4,minus_x,minus_y,0.012420256186026046,0.012470258686151037,5.000250012499041e-05,0.0,0.5,0.012420256186026046,0.012470258686151037,0.0,3.569319233065471e-05,2.6106290533789434e-05,2.3635531761101447e-05
ray_gpis,Cylinder,18,0,0,minus_x,minus_x,0.23382323610182698,0.23382323610182698,0.0,1.0,1.0,0.23382323610182698,0.15465847130264399,0.05855714982423588,0.001331699313595891,0.000989106367342174,0.00022678887762594968
ray_gpis,Cylinder,18,0,1,minus_x,minus_x,0.1116046280691978,0.1116046280691978,0.0,1.0,1.0,0.1116046280691978,0.05110946834314123,0.04705162444567268,0.00012133988639106974,2.887487062253058e-05,2.515280903025996e-05
ray_gpis,Cylinder,18,0,2,minus_y,minus_y,0.029930654403815926,0.029930654403815926,0.0,1.0,1.0,0.02963292558606978,0.029930654403815926,0.008553901939078679,2.5956482204492204e-05,2.628567563078832e-05,2.5956122044590302e-05
ray_gpis,Cylinder,18,0,3,minus_x,minus_x,0.008301220326856651,0.008301220326856651,0.0,1.0,1.0,0.008301220326856651,0.0001400478529508531,0.001084370723403616,2.9124386855983175e-05,2.5078228645725176e-05,2.5111150534939952e-05
ray_gpis,Cylinder,18,0,4,minus_x,minus_x,0.016638991494120403,0.016638991494120403,0.0,1.0,1.0,0.016638991494120403,0.00044767654255883915,5.1675115204430355e-05,3.219758582417853e-05,2.5202971301041543e-05,2.429989217489492e-05
