scenario,planner,object,initial_pose_seed,f@5_auc,recall@5_auc,target_recall@5_auc,final_target_recall@5,target_surface_point_count,target_first_25_step,post_outlier_oracle_regret,post_outlier_f@5_auc,post_outlier_unique_gain,ghost_ratio,miss_direction_selection_rate,planning_time_s,mean_visibility_ratio,mean_pose_error_deg,mean_translation_error_mm,cuda_steps,states,actions,gain_consistency_error,scheduled_outlier_events
hole,pose_novelty,Cylinder,17,0.7752851117358025,0.6760233333333334,0.6042952528295741,0.8985831772656949,24562,1,0.0019943195464290076,0.8607378554311316,0.13200833333333334,nan,0.0,0.0002153906039893627,0.6497371262545787,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cylinder,18,0.806521940839092,0.7075433333333334,0.608613998304858,0.910871213810947,22417,1,0.0038000778498445686,0.876026902071816,0.112025,nan,0.0,0.0002195852022850886,0.6500747138955545,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cylinder,19,0.7816018128996036,0.6782566666666666,0.5828377560722621,0.9420433918229751,23138,1,0.0010822768073278088,0.8555297669585287,0.1318166666666667,nan,0.0,0.0002118867967510596,0.6495850874656175,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cylinder,20,0.8234131749157456,0.7297866666666667,0.6339234104046243,0.8709356936416185,22144,1,0.006300396703204869,0.8926239307390034,0.09794166666666665,nan,0.0,0.0002131196000846103,0.6501979308879912,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cylinder,21,0.8127640063292594,0.7116900000000002,0.6018550911434358,0.8949088565641686,21724,1,0.006312014826863804,0.8778184390190386,0.10428333333333334,nan,0.0,0.00021886259492021054,0.6502030122552882,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,Cylinder,22,0.8040764993592665,0.7122566666666665,0.6357582918389737,0.9482656764283905,23698,1,0.0,0.8836786590939214,0.12636666666666665,nan,0.0,0.00022151499579194933,0.6502578246202766,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,L_Shaped,15,0.7999175398101624,0.6939466666666667,0.6002177510669802,0.8284992596463723,22962,1,0.009079650290435365,0.8677866230716444,0.08928333333333335,nan,0.0,0.00022285319573711604,0.6499064785743071,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,L_Shaped,16,0.8019705215021384,0.7047633333333333,0.613564572425829,0.8845113438045376,22920,1,0.0011441302787974783,0.8776391868701653,0.11648333333333331,nan,0.0,0.00021166499936953187,0.6499790933957139,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,L_Shaped,17,0.7687608763654418,0.65621,0.5761957593688363,0.8113494411571335,24336,1,0.015329434149737031,0.8440502889927353,0.10005833333333333,nan,0.0,0.00022156599443405866,0.6501279975163182,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,L_Shaped,18,0.8345642001763054,0.74844,0.6568232458733118,0.9332908917284344,21991,1,0.0003793397226335704,0.9051052874558743,0.10801666666666665,nan,0.0,0.00022274740040302278,0.6498526697417325,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,L_Shaped,19,0.8214977880184424,0.7289,0.6370654647686197,0.8860725601320898,22409,1,0.008302595116705558,0.8931214365915434,0.10387500000000001,nan,0.0,0.00021303159592207522,0.6500270199432808,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,L_Shaped,20,0.8076114904591993,0.71006,0.625867779259323,0.9031786313389824,23249,1,0.0002587953446414881,0.8797991120806581,0.10520833333333335,nan,0.0,0.00021682980004698039,0.6502436701414133,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,L_Shaped,21,0.8214028428787626,0.7225533333333334,0.5914093564380737,0.9491924795051789,20371,1,0.00365085298350018,0.8825904219059801,0.11618333333333333,nan,0.0,0.0002196551999077201,0.6497965331647751,0.0,0.0,0,6,5,0.0,0
hole,pose_novelty,L_Shaped,22,0.7924552190579655,0.6871833333333334,0.605046083919027,0.8430200749126721,23761,1,0.019650147706712334,0.8658483195522846,0.0976,nan,0.0,0.00022130299767013638,0.6499803457281208,0.0,0.0,0,6,5,0.0,0
