planner,object,initial_pose_seed,mean_action_so3_error_deg,mean_nominal_target_view_error_deg,stall_action_rate,slip_action_rate,persistent_misalignment_action_rate,episode_stall_or_slip_rate,fault_action_gain_f@5,fault_action_regret_f@5,post_fault_next_gain_f@5,post_fault_next_regret_f@5,fault_actions,post_fault_decisions
ray_gpis,Corner,1,65.36004295433554,60.1256193138676,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0
ray_gpis,Corner,2,54.80225037494315,53.09696743001666,0.2,0.2,0.2,1.0,0.09002048409903463,0.0,-0.005639188199890621,0.0017073509543050758,1,1
ray_gpis,Corner,3,69.53880602797942,65.77939594429897,0.4,0.0,0.0,1.0,0.01967215367890429,0.0020276420278687035,0.13400653676454544,0.0,2,1
ray_gpis,Corner,4,53.74517482006398,51.46949278658839,0.2,0.2,0.2,1.0,0.05096341885237149,0.004560647543028651,0.00042725766818957345,0.0069484854317557465,2,2
ray_gpis,Corner,5,47.340403344296774,31.187194681022817,0.2,0.2,0.4,1.0,0.0662488004537996,0.0,-0.003102499511441592,0.01375020968277263,2,1
ray_gpis,Corner,6,47.79889071979375,43.58066282939574,0.2,0.2,0.8,1.0,0.11596425074719846,0.0,0.09356917654618113,0.0,2,2
ray_gpis,Corner,7,75.969666675111,70.27650506202455,0.4,0.4,0.6,1.0,0.09784130813267564,0.01522030996194175,0.14425328142022356,0.0,4,3
ray_gpis,Corner,8,60.771782225373805,50.42452839055576,0.2,0.6,0.4,1.0,0.08743108059283308,0.0,0.09772106203590536,0.0,4,3
ray_gpis,Corner,9,54.38717299674744,39.83844967500797,0.2,0.0,0.0,1.0,0.026095102049485508,0.018346400494314463,nan,nan,1,0
ray_gpis,Corner,10,75.06877097575796,74.66666533758081,0.6,0.2,0.4,1.0,0.0647436737682973,0.008543527208952878,0.10201006298951894,0.0,4,3
