planner,object,initial_pose_seed,planner_seeds,final_recall@5,final_f@5,final_chamfer_mm,final_visibility_coverage,visibility_coverage_auc,recall@5_auc,f@5_auc,cumulative_active_gain_f@5,unseen_surface_discovery_ratio,unique_visibility_gain_per_action,selected_gain_f@5_per_action,oracle_gain_f@5_per_action,score_gain_correlation,correlation_valid_rate,oracle_regret_f@5,oracle_action_accuracy,zero_unique_gain_action_rate,consecutive_score_map_correlation,action_repetition_rate,representation_update_s,candidate_scoring_s,planning_time_s
pose_novelty,Bowl,10,1,0.7921333333333334,0.8770317027777054,5.470451674577629,0.4729340815149222,0.27408446961682936,0.41329000000000005,0.5567066866304594,0.6460560858304518,0.43123317537657274,0.07992319517284588,0.12921121716609035,0.13629441062036246,0.8,1.0,0.007083193454272096,0.8,0.0,0.4868046598590222,1.0,1.8585400539450347e-05,0.0002459333947626874,0.0002645187953021377
pose_novelty,Bowl,11,1,0.7723333333333333,0.8512974132591693,5.648612675595282,0.5097618455801372,0.3365021551540873,0.5139699999999999,0.6399390872619901,0.5998487741020139,0.4457804702668974,0.07886354893531257,0.11996975482040277,0.12643293533430003,0.6,1.0,0.006463180513897248,0.8,0.0,0.1587045177366406,0.75,1.9171598250977694e-05,0.00029032759775873276,0.00030949919600971044
pose_novelty,Bowl,12,1,0.7953,0.8859800590430568,5.403338029639632,0.4468328060217164,0.2711739741415733,0.48911,0.6435493127629702,0.3970866928011789,0.36811107753831496,0.06445024262837559,0.07941733856023578,0.09476066307426356,0.5,1.0,0.015343324514027779,0.8,0.0,0.5089675417434909,1.0,1.9501600763760508e-05,0.00019731539650820197,0.00021681699727196246
pose_novelty,Bowl,13,1,0.7162333333333334,0.8124150394150077,6.47280929450414,0.46374859070499347,0.32633318496537306,0.57508,0.7043272913849292,0.4639881628150463,0.38251289524229837,0.06643801224891484,0.09279763256300926,0.10597266226455238,0.3,1.0,0.013175029701543117,0.6,0.0,0.2015880241626765,0.75,2.2884600912220777e-05,0.00019922939827665687,0.00022211399918887765
pose_novelty,Bowl,14,1,0.6988333333333333,0.8178142630308001,6.152970834695728,0.40463661286225777,0.2666539335335917,0.5268533333333333,0.6782624823229682,0.36957190792613315,0.3212256522455194,0.056350388899964285,0.07391438158522663,0.07391438158522663,0.8,1.0,0.0,1.0,0.0,0.5125739969327182,1.0,2.6203799643553792e-05,0.00026393180014565586,0.0002901355997892097
pose_novelty,Corner,0,1,0.6990666666666666,0.8223028263701285,6.593134334065152,0.07888753326204863,0.04761342764508693,0.4825733333333334,0.6287752783628975,0.5646654701150466,0.0651760586645824,0.012844018539583033,0.11293309402300933,0.1133117812816028,0.4,1.0,0.00037868725859346863,0.8,0.0,0.25133908883672507,0.75,2.2310399799607694e-05,0.00021370479953475296,0.00023601519933436066
pose_novelty,Corner,1,1,0.6862333333333334,0.7837734891288495,7.409559182466251,0.07727030930192218,0.04659105858291642,0.4709966666666666,0.6224151069765673,0.3623054544011462,0.062306072603738,0.012262351588838564,0.07246109088022924,0.07246109088022924,0.6,1.0,0.0,1.0,0.0,0.3552518777415762,1.0,1.9891999545507134e-05,0.0002585968002676964,0.00027848879981320354
pose_novelty,Corner,2,1,0.8339,0.8742891272122957,5.519285366363941,0.07879381481246388,0.046219437879202366,0.5779433333333334,0.7088328786895717,0.5332141438015459,0.06732237341561753,0.013298868767570004,0.10664282876030917,0.10698429895117019,0.8,1.0,0.00034147019086101517,0.8,0.0,0.315226943932593,1.0,2.040899998974055e-05,0.00025521139905322344,0.000275620399042964
pose_novelty,Corner,3,1,0.836,0.9089951387172334,4.58368510149456,0.0760925096800801,0.045889024242541834,0.60968,0.7431804670771103,0.4581818157118112,0.062995546317393,0.01242300543411285,0.09163636314236225,0.09244741995350972,0.6,1.0,0.0008110568111474814,0.8,0.0,0.38167146039481115,1.0,2.097300020977855e-05,0.0002588388044387102,0.00027981180464848877
pose_novelty,Corner,4,1,0.7322333333333333,0.8055666336758369,6.407494051083347,0.07966442829950948,0.04820247720837767,0.5671333333333333,0.6922677191753501,0.38964140200490205,0.06576502148796297,0.012957315887576693,0.0779282804009804,0.0807076745736827,0.4,1.0,0.0027793941727022988,0.6,0.0,0.4111798847468412,1.0,2.0452201715670527e-05,0.00019914539880119264,0.00021959760051686316
pose_novelty,Corner,5,1,0.8435,0.864131679466062,6.018098480263404,0.08118395612329332,0.04867520224858054,0.6318733333333334,0.743973741393243,0.551088690178239,0.06913691687932222,0.013648432214097426,0.11021773803564779,0.11360458843034316,0.3,1.0,0.003386850394695373,0.8,0.0,0.20305236803788096,0.75,2.2126801195554435e-05,0.00023279100423678756,0.000254917805432342
